NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;4;A;A;17;5;4;3;5;5;
CRUZEIRO DO SUL;AC;;;36;1;;C;4;A;A;14;5;5;5;5;5;
SENADOR GUIOMARD;AC;;;30;1;;B;8;A;A;15;5;0;3;3;0;
RIO BRANCO;AC;;;28;1;;H;4;A;A;24;5;1;5;5;0;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;4;B;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;3;A;A;24;3;5;5;5;5;
RIO BRANCO;AC;;;23;1;;B;1;A;A;19;0;0;5;5;5;
RIO BRANCO;AC;;;15;3;;C;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;H;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;21;1;;D;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;2;E;3;A;A;;;;;;;
RIO BRANCO;AC;;;36;1;;B;4;A;A;19;5;1;0;0;0;
RIO BRANCO;AC;;;21;1;;K;4;A;A;20;5;0;5;5;2;
CRUZEIRO DO SUL;AC;;;18;1;;B;6;A;A;17;5;2;4;5;5;
RIO BRANCO;AC;;;25;1;;E;5;A;D;17;5;2;5;5;5;
CRUZEIRO DO SUL;AC;;;20;1;;H;5;A;A;;;;;;;
RIO BRANCO;AC;;;30;1;;B;4;B;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;B;3;A;A;17;3;5;5;5;5;
CRUZEIRO DO SUL;AC;;;22;1;;C;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;15;3;;Q;4;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;21;1;;B;6;A;A;19;5;3;5;5;5;
RIO BRANCO;AC;;;19;1;;H;6;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;C;4;A;A;19;5;2;5;5;5;
RIO BRANCO;AC;;;20;1;;G;5;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;C;3;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;E;4;A;A;;;;;;;
SENA MADUREIRA;AC;;;23;1;;G;9;A;A;20;5;2;5;5;5;
ASSIS BRASIL;AC;;;20;3;;D;5;B;C;;;;;;;
RODRIGUES ALVES;AC;;;27;1;;A;3;A;A;14;4;5;4;5;5;
RIO BRANCO;AC;;;23;1;;C;8;A;A;17;3;5;5;5;3;
RIO BRANCO;AC;;;33;1;;C;5;A;E;18;5;5;4;5;5;
CRUZEIRO DO SUL;AC;;;42;1;;B;9;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;D;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;35;1;;D;3;A;E;19;0;5;5;5;2;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;F;4;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;C;6;A;B;21;5;0;5;4;0;
RIO BRANCO;AC;;;34;1;;C;2;A;A;14;5;5;5;5;5;
RIO BRANCO;AC;;;28;1;;D;3;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;C;4;A;A;18;5;4;5;5;5;
SENA MADUREIRA;AC;;;20;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;G;6;A;A;15;5;0;5;5;3;
RIO BRANCO;AC;;;26;1;;C;7;A;A;20;3;1;4;4;4;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;2;K;4;A;A;;;;;;;
TARAUACA;AC;;;25;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;C;3;A;A;;;;;;;
RIO BRANCO;AC;;;34;1;;C;5;C;C;13;3;5;5;5;5;
RIO BRANCO;AC;;;33;1;;G;6;A;A;19;4;2;4;4;5;
RIO BRANCO;AC;;;23;1;;K;2;A;A;15;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;24;1;;C;8;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;32;1;;B;3;A;A;16;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;30;1;;B;7;B;C;25;0;5;5;5;5;
RIO BRANCO;AC;;;27;1;;C;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;25;4;;B;5;E;A;13;5;5;5;5;5;
BUJARI;AC;;;19;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;27;1;;I;6;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;G;1;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;F;2;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;18;1;;B;6;A;A;16;5;2;5;5;1;
RIO BRANCO;AC;;;25;1;;B;3;A;A;13;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;20;1;;D;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;G;4;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;B;6;A;A;18;5;5;5;5;5;
MANCIO LIMA;AC;RIO BRANCO;AC;16;2;1;C;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;16;3;;C;5;A;A;16;3;0;2;4;0;
RIO BRANCO;AC;;;28;1;;D;2;C;B;13;1;3;5;5;5;
RIO BRANCO;AC;;;16;3;;F;5;A;A;15;0;0;5;5;0;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;42;3;;D;2;A;E;15;1;5;5;5;5;
RIO BRANCO;AC;;;14;3;;D;4;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;B;4;A;A;21;3;5;5;5;5;
CRUZEIRO DO SUL;AC;;;27;1;;E;3;A;C;23;0;2;3;5;1;
RIO BRANCO;AC;;;21;1;;F;5;A;A;18;4;0;5;5;4;
RIO BRANCO;AC;;;17;1;;C;6;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;D;4;A;A;18;4;0;5;5;5;
RIO BRANCO;AC;;;18;3;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;17;1;;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;37;1;;C;5;B;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;B;2;A;A;18;5;0;5;5;5;
CRUZEIRO DO SUL;AC;;;28;1;;B;3;A;D;18;4;5;5;5;3;
RIO BRANCO;AC;;;19;1;;B;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;33;1;;B;6;A;A;14;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;30;1;;B;6;A;A;22;5;0;5;5;5;
RIO BRANCO;AC;;;39;3;;H;12;A;E;25;5;5;5;5;5;
RIO BRANCO;AC;;;22;1;;B;5;A;A;19;5;1;5;5;5;
CRUZEIRO DO SUL;AC;;;20;1;;G;4;A;A;17;5;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;2;K;3;A;A;;;;;;;
RIO BRANCO;AC;;;39;1;;B;3;B;A;18;0;5;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;2;Q;4;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;17;1;;B;2;A;A;16;1;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;23;2;1;B;8;A;E;18;5;5;5;5;5;
RIO BRANCO;AC;;;22;1;;D;3;A;A;17;5;0;5;3;5;
SENA MADUREIRA;AC;;;18;1;;D;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;33;1;;E;3;B;A;18;1;5;5;4;4;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;C;3;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;E;2;A;A;19;4;4;5;5;5;
RIO BRANCO;AC;;;18;1;;C;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;17;1;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;20;1;;B;2;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;2;G;3;A;A;15;5;0;5;5;5;
RIO BRANCO;AC;;;35;1;;B;4;E;E;16;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;D;4;A;A;15;5;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;B;3;A;D;21;5;5;5;5;5;
RIO BRANCO;AC;;;15;3;;P;5;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;B;4;A;C;;;;;;;
RIO BRANCO;AC;;;26;1;;B;2;B;A;16;0;5;5;5;5;
CRUZEIRO DO SUL;AC;;;28;1;;C;4;B;D;24;5;5;5;4;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;N;1;A;A;16;0;0;5;5;0;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;C;7;A;A;17;5;0;5;5;5;
RIO BRANCO;AC;;;22;1;;B;4;E;A;21;2;3;5;5;2;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;M;6;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;15;3;;D;2;A;A;;;;;;;
PORTO WALTER;AC;;;24;1;;I;7;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;;;21;1;;B;4;B;A;19;0;5;1;3;3;
CRUZEIRO DO SUL;AC;;;28;1;;B;4;A;A;25;4;5;5;5;4;
RIO BRANCO;AC;;;24;1;;C;3;A;A;18;4;2;5;5;5;
RIO BRANCO;AC;;;17;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;B;6;B;A;14;5;5;3;5;2;
SENADOR GUIOMARD;AC;RIO BRANCO;AC;16;2;2;G;5;A;A;;;;;;;
RIO BRANCO;AC;;;36;1;;C;2;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;13;4;;C;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;22;1;;B;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;E;4;A;A;;;;;;;
EPITACIOLANDIA;AC;;;18;1;;B;4;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;28;1;;D;7;A;A;19;5;1;5;2;5;
RIO BRANCO;AC;;;20;1;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;27;1;;B;8;A;A;;;;;;;
RIO BRANCO;AC;;;17;3;;D;3;A;A;;;;;;;
RIO BRANCO;AC;;;35;1;;C;3;A;A;25;1;1;5;2;5;
BUJARI;AC;RIO BRANCO;AC;15;2;1;H;3;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;4;A;A;19;5;0;5;5;5;
RIO BRANCO;AC;;;23;1;;B;4;A;A;20;5;3;5;5;2;
RIO BRANCO;AC;;;29;1;;B;5;B;B;13;4;5;5;5;5;
RIO BRANCO;AC;;;25;1;;D;3;A;D;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;G;5;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;J;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;B;5;B;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;D;4;A;A;;;;;;;
BRASILEIA;AC;;;27;1;;C;2;A;A;18;4;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;2;I;5;A;A;;;;;;;
RIO BRANCO;AC;;;34;1;;C;4;A;B;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;G;4;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;3;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;;;26;4;;B;3;A;E;16;5;5;5;5;5;
RIO BRANCO;AC;;;45;1;;H;4;A;A;18;0;0;5;5;0;
RIO BRANCO;AC;;;20;1;;E;6;A;A;15;5;5;5;5;5;
BRASILEIA;AC;BRASILEIA;AC;17;2;1;K;4;A;A;;;;;;;
CAPIXABA;AC;;;18;1;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;E;2;B;A;17;5;4;5;4;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;L;4;A;A;22;5;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;2;D;4;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;H;5;A;A;17;1;0;5;4;4;
RIO BRANCO;AC;;;16;3;;H;4;A;A;;;;;;;
EPITACIOLANDIA;AC;;;20;1;;B;2;D;C;;;;;;;
RIO BRANCO;AC;;;45;1;;I;5;A;A;18;1;5;0;0;3;
RIO BRANCO;AC;;;15;3;;Q;11;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;24;1;;F;4;A;A;19;2;1;5;5;5;
BRASILEIA;AC;;;18;3;;C;6;A;C;;;;;;;
SENADOR GUIOMARD;AC;;;38;1;;F;3;A;A;18;1;5;1;0;0;
RIO BRANCO;AC;;;22;1;;K;7;A;A;19;2;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;F;10;A;A;;;;;;;
RIO BRANCO;AC;;;36;1;;F;2;A;A;17;5;5;5;4;4;
CRUZEIRO DO SUL;AC;;;28;1;;B;3;A;A;17;5;5;5;5;2;
RIO BRANCO;AC;;;16;3;;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;B;8;A;A;16;5;4;5;5;2;
RIO BRANCO;AC;;;16;3;;C;6;A;A;;;;;;;
TARAUACA;AC;TARAUACA;AC;17;2;1;J;5;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;B;7;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;F;5;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;C;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;22;4;;C;6;B;A;15;0;0;5;5;5;
RIO BRANCO;AC;;;28;1;;E;5;A;A;22;5;0;3;4;5;
RIO BRANCO;AC;;;22;1;;B;3;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;19;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;3;A;A;17;5;0;5;5;5;
PLACIDO DE CASTRO;AC;;;17;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;F;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;2;K;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;5;A;A;19;5;5;5;5;5;
SENA MADUREIRA;AC;;;24;1;;C;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;19;3;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;32;1;;G;3;A;A;19;1;5;5;1;3;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;H;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;5;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;30;1;;E;2;E;B;17;5;5;5;5;5;
RIO BRANCO;AC;;;16;3;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;41;1;;F;1;A;B;14;1;5;5;2;4;
RIO BRANCO;AC;;;18;3;;B;4;B;A;;;;;;;
RIO BRANCO;AC;;;27;4;;C;6;A;E;20;3;5;5;3;5;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;B;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;G;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;C;3;A;A;;;;;;;
RIO BRANCO;AC;;;35;1;;J;4;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;C;3;A;A;17;4;3;3;5;4;
RIO BRANCO;AC;;;28;1;;B;4;E;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;32;1;;B;4;A;A;17;5;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;20;2;1;B;3;A;A;17;1;5;5;5;5;
RIO BRANCO;AC;;;18;3;;B;5;A;A;16;3;2;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;F;5;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;A;2;A;A;;;;;;;
EPITACIOLANDIA;AC;;;34;4;;D;5;E;E;13;5;0;3;3;2;
SENADOR GUIOMARD;AC;;;22;1;;C;8;A;A;;;;;;;
RIO BRANCO;AC;;;29;4;;B;3;A;E;14;3;5;5;3;3;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;C;5;A;A;16;5;0;5;5;0;
RIO BRANCO;AC;;;27;1;;C;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;J;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;C;5;A;A;15;5;0;5;5;5;
RIO BRANCO;AC;;;25;1;;C;3;A;A;22;5;0;5;5;5;
RIO BRANCO;AC;;;19;1;;C;7;A;A;19;5;0;5;5;5;
RODRIGUES ALVES;AC;RODRIGUES ALVES;AC;18;2;1;A;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;25;1;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;23;1;;B;3;A;A;17;0;5;5;1;5;
RIO BRANCO;AC;;;31;1;;H;3;C;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;C;5;A;A;17;3;0;5;5;5;
XAPURI;AC;;;26;1;;C;4;A;A;14;3;1;3;4;4;
CAPIXABA;AC;;;22;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;C;4;A;A;16;5;1;5;5;5;
RIO BRANCO;AC;;;22;1;;D;4;A;A;19;5;0;5;5;5;
RIO BRANCO;AC;;;34;1;;B;3;B;A;14;4;4;5;5;4;
CRUZEIRO DO SUL;AC;;;26;3;;C;3;B;A;19;2;1;5;4;4;
SENADOR GUIOMARD;AC;;;31;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;21;2;1;D;4;C;A;18;4;2;5;5;5;
XAPURI;AC;;;23;1;;D;4;A;A;18;4;4;5;5;5;
RODRIGUES ALVES;AC;;;21;1;;A;6;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;B;5;E;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;45;1;;A;2;E;E;13;4;5;5;5;5;
RIO BRANCO;AC;;;36;1;;K;7;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;F;6;B;A;14;5;1;4;5;4;
BRASILEIA;AC;;;20;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;C;4;B;B;16;2;4;4;4;5;
RIO BRANCO;AC;;;20;1;;D;5;A;A;16;5;0;5;5;5;
SENA MADUREIRA;AC;SENA MADUREIRA;AC;17;2;1;G;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;6;A;A;;;;;;;
SENA MADUREIRA;AC;;;20;1;;C;8;A;A;17;5;4;5;5;5;
RIO BRANCO;AC;;;29;1;;H;3;C;A;25;5;5;5;0;5;
RIO BRANCO;AC;;;25;1;;C;2;A;A;16;5;5;5;2;2;
TARAUACA;AC;;;24;1;;B;4;A;A;17;5;1;4;5;0;
RIO BRANCO;AC;;;27;1;;D;2;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;19;1;;B;4;A;A;18;5;0;4;5;2;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;E;4;A;A;14;5;5;5;5;5;
PORTO WALTER;AC;PORTO WALTER;AC;19;2;1;C;5;A;A;16;5;0;5;5;5;
RIO BRANCO;AC;;;19;1;;P;2;A;A;17;5;0;5;5;3;
SENADOR GUIOMARD;AC;;;31;1;;B;6;A;A;18;5;5;5;5;5;
MANCIO LIMA;AC;MANCIO LIMA;AC;16;2;1;F;5;A;A;;;;;;;
MANCIO LIMA;AC;;;19;1;;H;4;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;H;2;A;A;17;3;5;5;5;5;
RIO BRANCO;AC;;;22;1;;C;8;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;25;1;;B;3;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;C;3;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;26;1;;B;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;4;A;A;15;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;20;1;;B;8;A;A;;;;;;;
RIO BRANCO;AC;;;29;1;;B;4;A;B;24;5;5;5;5;2;
RIO BRANCO;AC;;;36;1;;B;5;E;A;13;5;5;4;4;0;
RIO BRANCO;AC;;;16;3;;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;F;5;A;A;18;3;0;5;4;3;
RIO BRANCO;AC;;;20;4;;D;4;A;B;15;5;5;5;3;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;D;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;19;1;;C;4;A;A;16;3;5;5;3;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;2;C;5;A;A;15;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;H;3;A;A;18;0;5;5;0;0;
RIO BRANCO;AC;;;33;1;;B;4;A;B;22;0;5;5;5;3;
RIO BRANCO;AC;;;28;1;;G;4;A;A;19;1;5;5;5;3;
CRUZEIRO DO SUL;AC;;;19;1;;D;6;A;A;16;4;4;4;4;4;
RIO BRANCO;AC;;;19;1;;C;4;A;A;16;3;0;2;3;5;
RIO BRANCO;AC;;;21;1;;B;4;A;C;14;5;5;5;5;5;
RIO BRANCO;AC;;;17;3;;D;5;A;A;16;3;0;5;4;3;
RIO BRANCO;AC;;;51;1;;G;3;A;A;14;5;5;5;5;5;
RIO BRANCO;AC;;;19;1;;B;1;A;A;17;3;0;5;5;2;
RIO BRANCO;AC;RIO BRANCO;AC;20;2;1;C;3;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;B;2;A;A;14;5;5;5;5;0;
RIO BRANCO;AC;;;32;1;;G;5;A;A;16;5;5;5;5;5;
PLACIDO DE CASTRO;AC;;;19;3;;C;2;B;A;;;;;;;
RIO BRANCO;AC;;;21;1;;B;4;A;A;18;5;3;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;6;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;19;1;;F;4;A;A;;;;;;;
FEIJO;AC;;;22;1;;D;4;A;A;16;0;5;5;5;5;
FEIJO;AC;;;18;1;;C;4;A;A;13;1;5;5;5;3;
RIO BRANCO;AC;;;25;4;;B;4;D;A;;;;;;;
RIO BRANCO;AC;;;39;1;;C;7;B;A;20;2;5;5;5;5;
RIO BRANCO;AC;;;21;1;;B;5;A;A;21;5;5;5;5;5;
RIO BRANCO;AC;;;23;1;;C;3;A;A;17;5;0;5;5;3;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;28;1;;B;2;A;A;24;4;3;4;5;5;
RIO BRANCO;AC;;;17;3;;C;5;A;A;16;0;0;5;5;0;
CRUZEIRO DO SUL;AC;;;29;1;;A;2;A;A;25;3;5;5;5;3;
RIO BRANCO;AC;;;21;1;;I;5;A;A;19;0;0;5;2;0;
RIO BRANCO;AC;;;24;1;;C;8;A;A;18;5;3;5;5;5;
FEIJO;AC;;;20;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;6;A;A;19;5;4;5;5;5;
RIO BRANCO;AC;;;23;1;;F;5;A;B;15;5;5;5;5;5;
RIO BRANCO;AC;;;36;1;;F;4;A;A;17;0;4;2;3;2;
CRUZEIRO DO SUL;AC;;;19;1;;B;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;18;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;30;2;1;B;6;B;E;14;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;B;11;D;B;14;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;C;2;A;A;16;3;3;5;5;5;
MANCIO LIMA;AC;;;33;1;;B;4;A;B;15;1;0;0;0;0;
RIO BRANCO;AC;;;19;1;;C;5;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;3;B;A;;;;;;;
CRUZEIRO DO SUL;AC;;;20;1;;B;3;A;A;15;3;0;4;3;5;
RIO BRANCO;AC;;;34;1;;D;3;A;A;18;4;5;5;5;5;
RIO BRANCO;AC;;;18;1;;J;3;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;B;8;A;A;18;5;4;5;4;5;
CRUZEIRO DO SUL;AC;;;22;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;37;1;;F;3;A;A;18;5;5;5;1;0;
TARAUACA;AC;;;28;1;;C;6;A;A;19;5;5;5;4;3;
RIO BRANCO;AC;;;19;1;;C;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;C;6;A;A;;;;;;;
RIO BRANCO;AC;;;30;1;;B;3;B;B;14;5;5;5;5;5;
RIO BRANCO;AC;;;26;1;;C;4;B;A;19;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;27;1;;B;4;A;A;18;5;5;1;4;4;
RIO BRANCO;AC;;;24;1;;C;6;A;A;15;5;0;5;5;5;
SENA MADUREIRA;AC;;;19;1;;B;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;19;1;;B;3;A;A;17;5;0;5;5;3;
RIO BRANCO;AC;;;36;1;;B;4;A;A;19;0;5;5;5;5;
CRUZEIRO DO SUL;AC;;;21;1;;B;5;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;D;4;A;B;18;0;0;4;5;0;
CRUZEIRO DO SUL;AC;;;41;1;;G;3;A;A;20;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;25;1;;B;4;A;A;20;5;0;5;5;5;
RIO BRANCO;AC;;;19;1;;D;5;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;O;1;A;A;19;3;3;3;3;3;
