NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
BOA VISTA;RR;;;20;1;;B;6;A;A;17;5;4;5;5;5;
BOA VISTA;RR;;;23;1;;C;4;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;22;1;;A;2;C;A;16;2;0;1;4;4;
PACARAIMA;RR;;;20;1;;K;5;A;A;18;2;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;F;5;A;A;17;2;0;3;4;3;
BOA VISTA;RR;;;16;3;;D;5;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;C;4;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;14;3;;O;5;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;E;5;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;2;A;A;15;0;3;5;5;5;
BOA VISTA;RR;;;18;3;;C;5;A;A;17;1;0;3;5;0;
BOA VISTA;RR;;;20;1;;F;5;A;A;19;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;N;5;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;G;7;A;A;17;5;0;5;5;4;
BOA VISTA;RR;;;29;1;;B;5;C;A;22;5;5;5;5;5;
SAO LUIZ;RR;;;19;1;;B;6;A;A;18;5;0;5;5;5;
BONFIM;RR;;;15;3;;G;7;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;B;2;A;A;16;0;5;5;5;2;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;3;A;A;;;;;;;
BOA VISTA;RR;;;32;1;;C;6;A;B;20;5;5;5;5;5;
BOA VISTA;RR;;;34;1;;C;3;A;B;18;0;5;5;4;5;
BOA VISTA;RR;;;22;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;24;3;;B;2;C;C;18;2;3;5;5;4;
BOA VISTA;RR;;;20;1;;H;4;A;A;16;5;3;5;5;5;
BOA VISTA;RR;;;21;1;;D;2;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;48;1;;G;1;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;29;1;;B;8;A;A;20;5;5;5;5;5;
BOA VISTA;RR;;;17;3;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;L;4;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;B;5;A;A;14;5;4;5;4;5;
BOA VISTA;RR;;;22;1;;C;3;A;B;18;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;G;4;A;A;;;;;;;
BOA VISTA;RR;;;34;1;;B;2;A;A;25;5;5;4;5;5;
BOA VISTA;RR;;;16;3;;B;4;A;A;15;5;1;5;5;3;
BOA VISTA;RR;;;20;1;;C;7;A;A;;;;;;;
BOA VISTA;RR;;;17;4;;B;10;A;A;19;5;5;5;5;5;
BOA VISTA;RR;;;29;1;;B;3;A;A;20;5;5;5;5;5;
BOA VISTA;RR;;;16;3;;H;6;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;E;4;A;A;16;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;I;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;D;3;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;18;1;;B;3;A;A;18;4;4;5;5;5;
BOA VISTA;RR;;;26;1;;B;10;A;C;16;5;5;5;5;5;
SAO LUIZ;RR;;;16;3;;K;5;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;D;4;A;A;18;5;0;3;3;3;
BOA VISTA;RR;;;30;1;;K;1;A;A;19;3;5;5;5;5;
BOA VISTA;RR;;;16;3;;H;3;A;A;;;;;;;
BOA VISTA;RR;;;32;1;;B;1;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;43;1;;B;4;D;A;18;4;4;4;4;4;
BOA VISTA;RR;;;16;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;G;4;A;A;22;0;5;5;4;4;
BOA VISTA;RR;;;41;1;;B;3;E;A;17;4;4;4;4;4;
BOA VISTA;RR;;;18;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;I;4;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;4;B;A;;;;;;;
BOA VISTA;RR;;;20;1;;B;4;A;A;14;5;0;5;5;5;
BOA VISTA;RR;;;26;1;;B;4;A;B;;;;;;;
BOA VISTA;RR;;;49;1;;B;3;B;A;14;3;5;4;5;5;
BOA VISTA;RR;BOA VISTA;RR;20;2;1;C;3;A;B;;;;;;;
BOA VISTA;RR;;;23;1;;B;8;A;A;16;5;5;4;4;5;
BOA VISTA;RR;;;29;1;;C;2;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;30;1;;B;4;A;A;17;5;5;5;5;4;
BOA VISTA;RR;;;19;1;;C;4;A;A;16;5;1;5;5;5;
BOA VISTA;RR;;;33;1;;C;2;B;B;24;5;5;5;5;5;
BOA VISTA;RR;;;17;3;;E;5;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;2;A;A;16;5;4;5;5;5;
BOA VISTA;RR;;;16;3;;D;5;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;C;4;A;A;;;;;;;
BOA VISTA;RR;;;41;1;;G;5;A;A;17;4;5;5;5;2;
BOA VISTA;RR;;;21;1;;E;5;B;A;20;4;0;5;5;5;
BOA VISTA;RR;;;35;1;;D;6;D;C;13;5;5;5;5;5;
BOA VISTA;RR;;;21;1;;C;2;A;A;16;5;0;5;5;4;
BOA VISTA;RR;;;21;1;;E;2;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;E;7;A;A;16;5;0;5;5;2;
BOA VISTA;RR;;;39;1;;B;5;A;A;25;4;5;5;5;5;
BOA VISTA;RR;;;27;1;;B;3;A;B;17;5;5;5;5;5;
RORAINOPOLIS;RR;;;22;4;;B;2;A;C;17;3;5;5;5;5;
BOA VISTA;RR;;;22;1;;D;5;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;21;1;;D;4;A;A;17;2;0;3;3;4;
BOA VISTA;RR;BOA VISTA;RR;21;2;1;C;5;A;C;17;3;3;3;3;3;
BOA VISTA;RR;;;30;1;;F;4;A;B;24;4;5;5;5;5;
BOA VISTA;RR;;;46;1;;E;2;A;E;14;2;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;4;;F;6;B;B;;;;;;;
BOA VISTA;RR;;;18;1;;B;7;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;C;3;A;A;;;;;;;
BOA VISTA;RR;PACARAIMA;RR;18;2;1;B;7;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;5;A;A;19;2;5;5;4;5;
BOA VISTA;RR;;;35;1;;B;2;A;A;25;4;5;5;5;5;
BOA VISTA;RR;;;21;1;;B;7;A;A;17;5;3;4;5;5;
CARACARAI;RR;CARACARAI;RR;25;2;1;B;3;D;A;14;5;5;5;5;5;
CANTA;RR;;;33;1;;A;7;A;A;25;5;5;5;5;5;
BOA VISTA;RR;;;23;1;;B;2;A;A;19;5;5;5;5;5;
BOA VISTA;RR;;;57;1;;B;5;A;A;25;3;5;5;5;5;
BOA VISTA;RR;;;20;1;;D;5;A;A;16;1;0;4;5;0;
BOA VISTA;RR;;;23;1;;B;4;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;B;4;A;A;16;5;1;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;M;3;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;F;7;A;A;21;5;4;5;5;5;
BOA VISTA;RR;;;33;1;;B;3;A;A;15;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;45;2;1;E;2;E;A;25;0;1;5;5;1;
BOA VISTA;RR;;;16;3;;N;3;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;B;2;A;C;16;5;5;5;2;5;
BOA VISTA;RR;;;24;1;;B;6;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;21;1;;B;5;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;21;1;;D;6;A;A;13;5;2;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;A;4;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;C;4;A;A;25;0;5;0;0;0;
BOA VISTA;RR;BOA VISTA;RR;18;2;2;G;2;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;B;5;A;A;24;5;1;5;5;5;
BOA VISTA;RR;;;19;1;;B;6;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;C;5;A;A;;;;;;;
SAO LUIZ;RR;;;19;1;;B;4;A;A;17;1;0;1;2;1;
BOA VISTA;RR;;;39;4;;B;4;B;E;14;3;5;4;0;5;
BOA VISTA;RR;;;25;1;;C;2;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;B;1;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;18;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;K;3;A;A;18;2;2;5;5;5;
AMAJARI;RR;;;16;3;;E;7;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;6;A;A;;;;;;;
BOA VISTA;RR;;;33;1;;B;4;A;A;21;5;5;4;4;4;
BOA VISTA;RR;;;25;3;;B;1;D;A;18;5;5;5;5;5;
BOA VISTA;RR;;;27;1;;C;1;A;A;21;3;0;5;5;5;
BOA VISTA;RR;;;26;1;;C;1;A;A;15;1;1;5;5;5;
BOA VISTA;RR;;;20;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;2;A;A;21;0;5;4;4;4;
BOA VISTA;RR;;;20;1;;B;6;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;26;1;;H;3;A;A;18;0;0;4;4;4;
BOA VISTA;RR;;;22;1;;D;4;A;A;16;4;0;5;5;5;
BOA VISTA;RR;;;20;1;;C;2;A;A;13;5;0;5;5;4;
BOA VISTA;RR;;;23;1;;B;8;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;D;3;A;B;15;5;3;5;5;5;
BOA VISTA;RR;;;39;1;;F;5;A;A;14;5;5;5;5;5;
BOA VISTA;RR;;;32;1;;B;3;A;A;20;1;4;4;4;3;
BOA VISTA;RR;;;42;1;;F;5;A;A;15;5;5;5;5;4;
BOA VISTA;RR;;;24;1;;I;3;A;A;20;3;3;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;5;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;G;2;A;A;25;5;0;5;5;5;
UIRAMUTA;RR;UIRAMUTA;RR;17;2;1;G;11;A;A;;;;;;;
BOA VISTA;RR;;;37;1;;C;3;A;A;17;3;5;5;5;5;
BOA VISTA;RR;;;26;1;;C;4;A;A;22;5;3;5;5;5;
CARACARAI;RR;;;24;1;;D;2;A;A;18;4;5;5;5;5;
BOA VISTA;RR;;;40;1;;B;5;A;A;15;5;5;5;5;4;
PACARAIMA;RR;;;32;1;;C;4;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;C;2;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;6;B;A;18;5;5;5;5;4;
BOA VISTA;RR;;;26;1;;B;3;A;A;19;3;0;5;5;5;
BOA VISTA;RR;;;31;1;;B;2;A;A;14;5;5;5;5;5;
BOA VISTA;RR;;;25;1;;B;7;A;A;21;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;55;1;;C;2;B;A;14;0;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;N;5;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;C;4;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;D;3;A;B;;;;;;;
BOA VISTA;RR;;;24;1;;C;4;A;A;18;5;5;5;5;5;
PACARAIMA;RR;;;21;1;;A;10;B;A;17;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;22;2;1;C;4;B;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;25;2;1;B;3;A;C;18;5;5;5;5;5;
BOA VISTA;RR;;;28;1;;B;3;A;A;18;4;4;1;1;5;
BOA VISTA;RR;;;20;3;;B;5;A;B;16;1;0;1;1;1;
BOA VISTA;RR;;;18;1;;M;4;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;C;5;A;A;15;4;0;5;5;5;
BOA VISTA;RR;;;19;1;;B;6;A;A;;;;;;;
AMAJARI;RR;;;25;4;;B;3;A;E;24;0;5;5;5;0;
BOA VISTA;RR;;;16;4;;B;7;A;A;14;5;0;5;5;2;
BOA VISTA;RR;;;21;1;;B;2;B;A;14;1;1;1;1;0;
IRACEMA;RR;BOA VISTA;RR;17;2;1;B;2;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;F;4;A;A;;;;;;;
BOA VISTA;RR;;;32;1;;C;7;B;B;23;4;5;5;4;4;
BOA VISTA;RR;BOA VISTA;RR;20;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;C;8;A;A;17;4;1;5;5;5;
BOA VISTA;RR;;;19;1;;D;6;A;A;;;;;;;
BOA VISTA;RR;;;19;3;;C;5;B;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;28;2;1;C;4;B;E;25;5;5;5;4;5;
BOA VISTA;RR;;;19;1;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;P;5;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;B;6;B;C;13;5;4;5;5;3;
BOA VISTA;RR;;;19;1;;B;5;A;A;15;3;1;3;4;0;
BOA VISTA;RR;;;20;1;;C;4;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;B;4;A;C;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;2;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;A;3;A;A;;;;;;;
BONFIM;RR;BONFIM;RR;17;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;7;A;A;16;3;0;5;5;3;
BOA VISTA;RR;;;25;4;;B;4;B;C;14;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;D;7;A;A;;;;;;;
ALTO ALEGRE;RR;;;19;1;;G;6;A;A;17;3;3;4;5;4;
BOA VISTA;RR;;;18;1;;E;6;A;A;14;1;0;5;1;5;
BOA VISTA;RR;;;33;1;;B;3;A;A;18;1;5;5;5;2;
BOA VISTA;RR;;;19;4;;B;7;A;B;18;5;0;4;5;5;
BOA VISTA;RR;;;26;1;;B;5;A;E;17;5;2;5;2;5;
RORAINOPOLIS;RR;BOA VISTA;RR;18;2;1;D;3;A;A;;;;;;;
RORAINOPOLIS;RR;;;19;1;;D;6;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;30;1;;C;2;A;B;25;2;5;5;5;5;
BOA VISTA;RR;;;16;3;;M;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;6;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;B;6;A;A;16;5;1;5;5;5;
BOA VISTA;RR;;;16;3;;C;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;6;A;A;15;5;0;5;5;5;
BOA VISTA;RR;;;20;1;;B;6;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;24;1;;C;3;A;A;18;5;0;5;4;1;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;;;;;;;
NORMANDIA;RR;;;19;1;;C;3;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;20;2;1;B;1;C;A;14;5;5;5;5;5;
BOA VISTA;RR;;;21;1;;B;1;A;A;18;5;2;2;5;3;
BOA VISTA;RR;;;26;1;;B;4;A;A;16;5;5;5;5;0;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;D;4;A;A;;;;;;;
BOA VISTA;RR;AMAJARI;RR;17;2;1;B;6;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;1;A;A;16;4;3;5;5;5;
BOA VISTA;RR;;;18;3;;C;2;B;A;18;0;0;5;5;5;
BOA VISTA;RR;;;21;1;;C;6;D;C;;;;;;;
BOA VISTA;RR;;;26;1;;G;4;A;A;17;5;4;3;3;4;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;3;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;F;3;A;A;16;5;0;5;5;5;
RORAINOPOLIS;RR;;;16;3;;D;6;A;A;;;;;;;
CARACARAI;RR;;;19;1;;G;6;A;A;15;1;0;5;4;4;
BOA VISTA;RR;;;18;1;;C;5;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;B;5;A;A;18;5;0;5;5;4;
BOA VISTA;RR;;;46;1;;D;7;A;C;13;5;5;5;5;5;
BOA VISTA;RR;;;33;1;;B;4;A;A;15;1;5;1;1;4;
BOA VISTA;RR;;;21;1;;B;4;A;A;14;4;0;5;4;5;
BOA VISTA;RR;BOA VISTA;RR;16;2;1;B;4;A;A;14;3;0;1;1;4;
BOA VISTA;RR;;;18;1;;C;4;A;A;16;5;0;5;4;5;
BOA VISTA;RR;;;15;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;D;4;A;A;16;5;0;5;5;5;
BOA VISTA;RR;;;19;1;;B;6;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;C;7;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;D;5;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;D;7;A;A;16;3;0;5;5;3;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;D;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;8;A;A;14;5;5;5;4;5;
BOA VISTA;RR;;;19;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;G;4;A;A;16;2;0;5;5;3;
BOA VISTA;RR;;;21;1;;B;4;A;A;20;5;0;4;5;3;
BOA VISTA;RR;BOA VISTA;RR;20;2;1;B;5;A;B;18;5;3;5;5;5;
BOA VISTA;RR;;;32;1;;B;5;E;E;24;5;5;5;5;5;
BOA VISTA;RR;;;20;1;;A;3;A;A;;;;;;;
SAO LUIZ;RR;;;16;3;;B;2;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;42;2;1;C;4;A;A;14;5;5;5;5;5;
MUCAJAI;RR;;;19;1;;B;5;A;A;17;2;0;4;4;5;
BOA VISTA;RR;;;19;1;;G;4;A;A;19;3;0;4;3;3;
BOA VISTA;RR;;;30;1;;F;1;A;A;18;1;5;5;3;5;
BOA VISTA;RR;;;28;1;;D;3;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;54;1;;F;4;A;A;19;0;5;5;5;5;
CANTA;RR;;;16;3;;B;8;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;3;A;B;18;5;2;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;7;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;B;7;A;B;16;3;5;4;5;4;
ALTO ALEGRE;RR;;;21;1;;G;3;A;A;;;;;;;
BOA VISTA;RR;;;30;1;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;27;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;3;A;A;16;4;3;5;5;4;
NORMANDIA;RR;;;22;1;;A;4;A;A;19;3;5;5;5;4;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;5;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;C;4;A;A;17;5;1;4;5;5;
BOA VISTA;RR;;;27;1;;B;2;B;A;14;3;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;6;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;20;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;B;5;A;A;17;5;5;0;5;5;
BOA VISTA;RR;;;33;1;;F;4;A;A;16;3;5;3;3;5;
BOA VISTA;RR;;;19;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;32;1;;C;3;A;A;20;5;5;4;5;5;
BOA VISTA;RR;;;23;1;;B;2;A;A;18;2;5;5;5;5;
BOA VISTA;RR;;;27;1;;B;5;A;A;16;5;5;5;3;5;
BOA VISTA;RR;;;46;1;;G;4;A;A;19;1;5;1;3;3;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;A;3;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;D;4;A;A;16;5;0;5;5;5;
AMAJARI;RR;;;21;1;;B;5;A;A;19;5;4;5;5;5;
BOA VISTA;RR;;;18;1;;I;1;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;C;5;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;37;4;;B;5;A;E;15;5;5;5;5;5;
ALTO ALEGRE;RR;;;17;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;6;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;16;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;B;5;A;A;16;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;16;3;0;5;4;5;
BOA VISTA;RR;;;48;1;;A;4;A;A;18;0;5;3;5;0;
BOA VISTA;RR;;;50;4;;E;2;D;A;18;0;5;2;1;0;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;D;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;O;6;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;F;5;A;A;;;;;;;
BOA VISTA;RR;;;40;1;;M;7;A;A;14;5;0;5;5;5;
NORMANDIA;RR;;;28;1;;A;4;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;C;4;A;A;14;5;0;5;5;3;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;D;5;B;A;;;;;;;
BOA VISTA;RR;;;39;1;;B;7;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;26;1;;B;4;B;A;20;1;1;3;3;3;
BOA VISTA;RR;;;29;1;;C;5;B;A;16;5;5;5;5;5;
BOA VISTA;RR;;;26;1;;B;4;A;A;15;5;2;5;5;5;
BOA VISTA;RR;;;38;1;;D;8;A;A;18;5;5;3;3;1;
BOA VISTA;RR;;;22;1;;C;3;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;22;1;;B;4;A;A;20;5;1;4;5;3;
BOA VISTA;RR;;;19;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;39;4;;D;8;A;E;18;4;5;5;5;4;
BOA VISTA;RR;BOA VISTA;RR;20;2;1;A;6;A;A;;;;;;;
BOA VISTA;RR;;;33;1;;C;3;A;A;14;1;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;C;2;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;6;A;A;;;;;;;
MUCAJAI;RR;;;18;3;;B;2;D;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;5;A;A;17;4;0;5;5;5;
BOA VISTA;RR;;;21;1;;B;3;A;A;16;5;5;5;5;5;
MUCAJAI;RR;;;16;3;;B;7;A;A;;;;;;;
BOA VISTA;RR;;;40;1;;C;2;D;B;25;5;5;5;5;5;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;16;2;1;B;6;A;A;;;;;;;
MUCAJAI;RR;;;18;3;;B;6;A;A;18;0;0;5;5;1;
CARACARAI;RR;;;16;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;27;1;;D;6;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;20;1;;C;7;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;C;3;A;B;18;5;5;5;5;5;
RORAINOPOLIS;RR;;;16;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;C;4;A;A;;;;;;;
BOA VISTA;RR;;;38;1;;B;4;A;A;22;3;5;5;5;5;
BOA VISTA;RR;;;25;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;18;3;;C;8;A;A;;;;;;;
BOA VISTA;RR;;;33;1;;B;6;B;C;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;4;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;36;1;;B;4;A;D;14;3;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;H;3;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;1;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;D;4;A;A;13;5;0;5;5;5;
BOA VISTA;RR;;;20;1;;C;4;A;A;17;5;0;4;3;5;
RORAINOPOLIS;RR;;;36;4;;B;4;E;E;14;5;5;5;5;5;
BOA VISTA;RR;;;21;1;;E;5;A;A;18;3;0;3;4;5;
BOA VISTA;RR;;;23;1;;F;5;A;A;21;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;G;2;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;I;4;A;A;;;;;;;
BOA VISTA;RR;;;15;3;;N;3;A;A;;;;;;;
BOA VISTA;RR;;;40;1;;B;5;E;A;25;0;5;5;5;5;
BOA VISTA;RR;;;25;1;;F;2;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;18;1;;C;2;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;2;A;A;17;3;0;5;5;4;
BOA VISTA;RR;;;26;1;;B;5;A;C;15;5;2;3;1;0;
BOA VISTA;RR;;;21;1;;A;3;A;A;18;5;5;1;1;3;
BOA VISTA;RR;;;19;1;;C;7;A;A;18;5;4;5;5;0;
BOA VISTA;RR;;;16;3;;Q;5;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;F;3;A;A;19;5;5;5;5;5;
BOA VISTA;RR;;;48;1;;K;3;A;A;13;5;5;5;5;5;
BOA VISTA;RR;;;16;3;;B;2;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;B;8;A;A;;;;;;;
BOA VISTA;RR;;;27;1;;F;3;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;E;6;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;30;1;;C;3;A;D;13;4;5;5;5;5;
BOA VISTA;RR;;;16;3;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;46;1;;C;3;E;A;17;0;5;5;5;5;
BOA VISTA;RR;;;40;1;;B;6;C;A;15;5;3;5;5;5;
BOA VISTA;RR;;;20;1;;E;3;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;40;1;;B;6;E;E;18;5;5;5;5;5;
BOA VISTA;RR;;;18;3;;B;5;A;A;14;5;0;5;5;0;
BOA VISTA;RR;;;19;1;;B;3;A;A;14;5;0;3;5;5;
BOA VISTA;RR;;;16;3;;Q;4;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;2;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;D;3;B;B;18;3;2;5;1;4;
BOA VISTA;RR;;;33;1;;B;2;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;B;5;A;A;;;;;;;
