NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
NOVA BRASILANDIA D OESTE;RO;;;20;1;;F;5;A;A;18;5;4;5;5;5;
VILHENA;RO;;;19;1;;B;5;A;A;16;5;3;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;37;1;;H;5;A;A;13;5;5;5;3;5;
JARU;RO;;;21;1;;B;2;B;A;;;;;;;
OURO PRETO DO OESTE;RO;;;19;1;;C;2;A;A;16;5;4;5;5;5;
COSTA MARQUES;RO;;;27;1;;B;2;A;A;18;5;3;5;5;5;
CACOAL;RO;;;23;1;;D;4;A;B;17;2;0;5;5;5;
SAO FELIPE D OESTE;RO;;;24;1;;B;1;A;A;18;5;5;4;5;5;
GUAJARA-MIRIM;RO;;;26;1;;D;2;A;A;22;5;5;5;5;5;
PORTO VELHO;RO;;;22;1;;B;10;A;B;17;0;0;5;0;0;
JI-PARANA;RO;;;17;1;;G;4;A;A;;;;;;;
PORTO VELHO;RO;;;19;3;;F;5;A;A;;;;;;;
VILHENA;RO;VILHENA;RO;24;2;1;E;2;E;A;17;3;1;4;4;4;
VILHENA;RO;;;19;1;;F;4;A;A;;;;;;;
JI-PARANA;RO;;;19;1;;A;4;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;34;1;;C;2;A;A;14;3;5;5;5;5;
PORTO VELHO;RO;;;22;1;;B;3;A;A;18;5;5;5;5;5;
COLORADO DO OESTE;RO;;;17;1;;I;4;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;16;3;;C;6;A;A;;;;;;;
ROLIM DE MOURA;RO;;;24;1;;H;5;A;A;15;5;5;5;5;5;
PORTO VELHO;RO;;;17;3;;H;5;B;A;16;2;0;5;5;5;
PIMENTA BUENO;RO;;;19;1;;E;4;A;A;16;3;0;5;5;5;
COLORADO DO OESTE;RO;;;28;1;;C;3;A;A;;;;;;;
PORTO VELHO;RO;;;16;3;;I;4;A;A;;;;;;;
SAO MIGUEL DO GUAPORE;RO;;;28;1;;C;4;A;A;25;5;5;5;5;5;
CACOAL;RO;CACOAL;RO;19;2;1;B;2;A;B;;;;;;;
ROLIM DE MOURA;RO;;;19;4;;C;2;A;C;14;5;2;5;5;4;
ITAPUA DO OESTE;RO;ITAPUA DO OESTE;RO;18;2;1;N;4;A;A;;;;;;;
PORTO VELHO;RO;;;24;1;;F;3;A;A;21;5;5;5;5;5;
ROLIM DE MOURA;RO;;;15;4;;D;4;A;A;14;2;0;5;5;3;
PORTO VELHO;RO;;;23;1;;D;3;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;20;1;;C;3;A;A;15;4;0;5;4;5;
PORTO VELHO;RO;;;18;4;;B;2;A;B;16;1;0;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;G;3;A;A;15;5;5;5;5;5;
PORTO VELHO;RO;;;19;1;;I;4;A;A;;;;;;;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;18;2;1;B;3;A;A;;;;;;;
VALE DO PARAISO;RO;;;27;4;;B;3;A;D;23;0;5;3;4;4;
MIRANTE DA SERRA;RO;;;19;1;;B;3;A;A;18;5;0;4;5;5;
PORTO VELHO;RO;;;21;1;;B;4;A;A;18;5;5;5;3;5;
PRESIDENTE MEDICI;RO;;;31;1;;C;4;A;A;18;4;5;5;4;3;
OURO PRETO DO OESTE;RO;OURO PRETO DO OESTE;RO;19;2;1;B;4;A;A;16;4;0;5;5;5;
NOVO HORIZONTE DO OESTE;RO;;;34;1;;F;4;A;A;19;5;0;5;5;5;
OURO PRETO DO OESTE;RO;;;21;1;;G;4;A;A;18;5;0;5;5;5;
ARIQUEMES;RO;;;25;1;;L;3;A;A;18;5;0;5;5;3;
VILHENA;RO;;;56;1;;H;1;A;A;16;0;5;5;3;5;
PORTO VELHO;RO;;;30;1;;F;3;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;;;33;1;;E;5;A;E;25;5;5;5;5;5;
ROLIM DE MOURA;RO;;;32;1;;C;4;C;A;18;0;5;5;5;5;
NOVA MAMORE;RO;;;33;3;;B;5;A;B;16;0;3;5;4;1;
CACOAL;RO;;;21;1;;D;2;A;A;15;0;5;5;5;5;
PORTO VELHO;RO;;;37;1;;C;3;A;E;25;2;5;5;5;5;
PIMENTA BUENO;RO;;;23;1;;H;5;A;A;17;0;5;5;5;5;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;19;2;1;B;5;A;A;17;3;0;5;5;5;
ROLIM DE MOURA;RO;;;22;1;;B;2;A;A;18;4;5;4;3;3;
SAO FRANCISCO DO GUAPORE;RO;;;19;3;;C;3;A;B;19;4;0;5;5;3;
PORTO VELHO;RO;;;29;1;;I;5;A;A;16;5;5;3;3;5;
JI-PARANA;RO;;;23;1;;B;3;A;A;;;;;;;
ROLIM DE MOURA;RO;;;25;1;;D;3;A;A;18;5;5;5;5;5;
SAO MIGUEL DO GUAPORE;RO;;;17;3;;C;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;G;3;A;A;;;;;;;
PORTO VELHO;RO;;;19;1;;D;2;A;A;17;1;5;3;3;3;
VILHENA;RO;VILHENA;RO;17;2;1;C;5;A;A;16;5;2;5;5;3;
CACOAL;RO;;;20;1;;B;2;A;B;;;;;;;
ESPIGAO D OESTE;RO;ESPIGAO D OESTE;RO;17;2;1;C;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;F;5;A;A;14;3;2;5;5;5;
PORTO VELHO;RO;;;24;1;;B;2;A;A;15;5;5;5;5;5;
PRESIDENTE MEDICI;RO;;;23;1;;D;5;A;A;;;;;;;
CACOAL;RO;;;19;1;;D;4;A;A;;;;;;;
PORTO VELHO;RO;;;35;1;;G;3;A;A;20;4;5;5;5;5;
ROLIM DE MOURA;RO;;;24;1;;C;4;A;B;;;;;;;
BURITIS;RO;;;27;1;;F;3;C;A;19;0;5;5;4;3;
PORTO VELHO;RO;;;29;1;;D;4;A;B;23;5;0;5;5;5;
VILHENA;RO;;;20;1;;E;5;A;A;18;0;0;2;2;5;
PORTO VELHO;RO;;;29;1;;E;3;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;;;19;1;;H;5;A;A;15;4;1;3;4;5;
MACHADINHO D OESTE;RO;;;27;1;;C;4;A;A;21;4;0;5;5;5;
ALTO PARAISO;RO;;;18;1;;H;7;A;A;;;;;;;
CACOAL;RO;;;16;3;;F;5;A;A;;;;;;;
PORTO VELHO;RO;;;16;3;;C;5;A;A;;;;;;;
OURO PRETO DO OESTE;RO;;;19;1;;D;3;A;A;;;;;;;
NOVA BRASILANDIA D OESTE;RO;;;19;4;;C;4;B;B;18;1;1;5;3;3;
VILHENA;RO;;;30;1;;H;3;A;A;13;5;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;B;3;A;A;;;;;;;
ROLIM DE MOURA;RO;;;19;1;;C;3;A;B;17;5;4;5;5;5;
CACOAL;RO;;;26;1;;C;1;A;B;15;5;5;5;5;5;
VILHENA;RO;;;25;1;;C;4;A;A;19;1;1;1;1;0;
MACHADINHO D OESTE;RO;;;19;1;;B;3;A;A;18;5;0;4;5;5;
PORTO VELHO;RO;;;30;1;;I;5;A;A;21;5;5;5;5;5;
ROLIM DE MOURA;RO;;;16;3;;E;4;A;A;;;;;;;
JARU;RO;;;18;1;;B;3;A;A;13;5;0;5;5;3;
ESPIGAO D OESTE;RO;;;20;1;;C;6;A;A;17;4;0;5;5;5;
PORTO VELHO;RO;;;26;1;;C;4;A;A;16;5;5;5;5;5;
CACOAL;RO;;;61;1;;B;1;A;E;22;5;5;5;5;5;
VILHENA;RO;;;33;1;;B;4;A;B;16;0;5;5;2;3;
JI-PARANA;RO;;;14;3;;B;4;A;A;;;;;;;
CEREJEIRAS;RO;CABIXI;RO;17;2;1;D;4;A;A;14;1;0;0;3;0;
PORTO VELHO;RO;;;29;1;;D;3;A;B;18;0;5;2;3;2;
ROLIM DE MOURA;RO;;;19;3;;C;4;A;A;;;;;;;
PORTO VELHO;RO;;;18;1;;J;5;A;A;17;5;0;5;5;3;
ALTO PARAISO;RO;;;21;1;;C;3;A;A;17;5;0;5;5;5;
PORTO VELHO;RO;;;35;1;;B;4;A;E;17;1;5;3;5;4;
GUAJARA-MIRIM;RO;;;25;1;;D;5;A;A;18;5;0;3;2;0;
JARU;RO;;;18;1;;F;6;A;A;;;;;;;
CACOAL;RO;;;23;1;;B;3;A;A;20;5;5;5;5;5;
VALE DO PARAISO;RO;;;18;1;;D;6;A;A;;;;;;;
PORTO VELHO;RO;;;23;1;;C;7;B;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;17;3;;B;2;A;A;14;5;0;4;4;4;
PORTO VELHO;RO;;;16;3;;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;18;3;;A;1;B;A;17;1;0;5;5;5;
PORTO VELHO;RO;;;28;1;;H;4;A;B;20;2;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;18;2;1;F;4;A;A;;;;;;;
GUAJARA-MIRIM;RO;GUAJARA-MIRIM;RO;19;2;1;F;7;A;A;;;;;;;
ROLIM DE MOURA;RO;;;18;1;;E;5;A;A;16;3;0;5;5;5;
ROLIM DE MOURA;RO;;;19;4;;G;4;A;A;16;5;0;0;5;5;
PORTO VELHO;RO;;;22;1;;E;5;B;A;16;5;0;4;5;5;
JI-PARANA;RO;JI-PARANA;RO;18;2;1;C;6;A;A;;;;;;;
CEREJEIRAS;RO;;;20;1;;B;4;A;A;15;4;0;5;1;4;
MACHADINHO D OESTE;RO;;;47;4;;B;3;C;A;18;4;5;5;5;1;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;4;A;A;;;;;;;
ROLIM DE MOURA;RO;;;32;1;;C;2;E;A;17;1;5;5;5;5;
JI-PARANA;RO;;;31;1;;C;8;A;A;19;5;5;5;5;3;
PIMENTA BUENO;RO;;;19;1;;C;3;A;A;17;5;0;4;4;5;
ALVORADA D OESTE;RO;;;16;3;;B;4;A;A;;;;;;;
JI-PARANA;RO;;;18;3;;C;4;A;A;16;0;0;5;5;5;
ROLIM DE MOURA;RO;;;28;1;;F;3;A;A;14;5;4;2;2;5;
PORTO VELHO;RO;;;20;1;;B;5;A;A;;;;;;;
PORTO VELHO;RO;;;39;1;;B;6;A;A;18;5;5;5;5;5;
JI-PARANA;RO;;;16;3;;L;4;A;A;;;;;;;
VILHENA;RO;;;23;1;;B;6;A;A;13;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;L;5;A;A;;;;;;;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;23;2;1;C;3;A;A;18;0;5;5;4;1;
PORTO VELHO;RO;;;20;4;;C;6;A;A;18;5;5;5;5;5;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;17;2;1;C;4;A;A;15;5;3;5;5;5;
ALTA FLORESTA D OESTE;RO;;;17;1;;C;4;A;A;;;;;;;
MIRANTE DA SERRA;RO;;;24;1;;D;2;A;A;17;1;1;1;1;1;
PORTO VELHO;RO;;;33;1;;C;11;A;A;18;5;5;5;5;5;
VILHENA;RO;;;51;1;;F;4;C;A;14;0;5;5;5;5;
PORTO VELHO;RO;;;25;1;;C;4;B;B;20;5;0;5;5;5;
PORTO VELHO;RO;;;24;1;;F;6;A;B;;;;;;;
VILHENA;RO;VILHENA;RO;19;2;1;B;4;A;A;17;1;0;5;5;5;
VILHENA;RO;VILHENA;RO;17;2;1;B;2;A;A;16;1;2;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;F;5;A;A;16;2;1;4;5;5;
SAO FRANCISCO DO GUAPORE;RO;;;19;1;;D;6;A;A;;;;;;;
PORTO VELHO;RO;;;29;1;;C;3;A;A;21;5;4;5;5;5;
PORTO VELHO;RO;;;24;1;;B;2;A;A;19;5;0;5;5;5;
PORTO VELHO;RO;;;21;1;;B;1;A;A;17;4;5;3;3;4;
PORTO VELHO;RO;;;43;1;;J;4;B;A;14;0;5;5;5;5;
ARIQUEMES;RO;;;18;1;;C;3;A;A;;;;;;;
JARU;RO;;;19;1;;H;5;A;A;16;3;0;5;5;5;
PORTO VELHO;RO;;;21;1;;E;7;A;A;15;5;0;5;5;4;
JI-PARANA;RO;JI-PARANA;RO;18;2;1;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;B;4;A;A;;;;;;;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;B;5;A;A;;;;;;;
PORTO VELHO;RO;;;28;1;;C;12;A;A;16;5;0;5;5;5;
ROLIM DE MOURA;RO;;;19;1;;B;4;A;A;16;5;0;2;5;0;
PORTO VELHO;RO;;;33;1;;D;6;A;A;17;4;4;4;4;4;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;C;4;A;A;;;;;;;
CACOAL;RO;;;17;1;;H;4;A;A;;;;;;;
PORTO VELHO;RO;;;18;3;;E;5;A;A;;;;;;;
PORTO VELHO;RO;;;38;1;;C;2;A;A;13;5;5;5;5;5;
PORTO VELHO;RO;;;29;1;;G;3;A;A;13;0;0;0;0;0;
NOVA MAMORE;RO;;;29;1;;D;4;A;A;13;5;5;5;3;5;
SERINGUEIRAS;RO;;;31;1;;D;3;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;16;3;;B;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;21;2;1;C;4;A;E;18;5;0;5;5;5;
NOVA BRASILANDIA D OESTE;RO;;;25;1;;F;3;A;A;16;5;0;5;5;3;
PORTO VELHO;RO;;;21;1;;B;8;A;B;13;1;1;5;5;5;
PORTO VELHO;RO;;;25;1;;B;3;A;A;23;4;3;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;N;4;A;A;;;;;;;
ALTA FLORESTA D OESTE;RO;ALTA FLORESTA D OESTE;RO;17;2;1;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;22;1;;B;2;A;A;19;5;5;5;5;5;
ALTO ALEGRE DOS PARECIS;RO;;;26;1;;D;3;A;A;18;4;5;3;4;5;
PORTO VELHO;RO;PORTO VELHO;RO;27;4;;D;3;C;D;14;5;5;5;5;4;
CANDEIAS DO JAMARI;RO;;;21;1;;C;2;A;A;18;5;5;5;5;5;
CACOAL;RO;;;15;3;;B;3;A;A;;;;;;;
ROLIM DE MOURA;RO;;;19;1;;H;6;A;A;;;;;;;
VILHENA;RO;;;24;1;;C;3;A;B;13;3;5;5;5;5;
PORTO VELHO;RO;;;33;1;;J;3;A;A;13;3;5;5;5;5;
ARIQUEMES;RO;;;24;1;;D;2;A;A;14;5;5;5;5;5;
ROLIM DE MOURA;RO;;;32;1;;H;2;A;A;16;5;5;5;0;0;
PORTO VELHO;RO;;;20;1;;G;4;A;A;18;5;0;5;5;5;
CACOAL;RO;;;16;3;;O;4;A;A;14;3;0;3;4;0;
NOVA UNIAO;RO;NOVA UNIAO;RO;16;2;1;C;4;A;A;;;;;;;
ROLIM DE MOURA;RO;;;17;1;;H;4;A;A;;;;;;;
PORTO VELHO;RO;;;31;1;;D;2;A;A;16;4;5;5;4;5;
JI-PARANA;RO;;;18;3;;B;4;C;A;;;;;;;
PORTO VELHO;RO;;;26;3;;E;8;A;E;17;4;5;5;5;5;
JARU;RO;;;35;3;;E;3;E;E;15;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;D;3;A;A;15;5;3;5;5;5;
SERINGUEIRAS;RO;SERINGUEIRAS;RO;17;2;1;D;5;A;A;;;;;;;
PORTO VELHO;RO;;;24;1;;C;4;A;A;15;5;5;5;5;5;
PORTO VELHO;RO;;;24;1;;C;2;A;A;13;5;5;4;4;4;
VILHENA;RO;;;15;3;;B;4;A;A;;;;;;;
NOVA BRASILANDIA D OESTE;RO;NOVA BRASILANDIA D OESTE;RO;18;2;1;C;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;F;3;A;A;;;;;;;
PORTO VELHO;RO;;;27;1;;B;2;A;C;16;5;5;2;4;3;
PORTO VELHO;RO;;;24;1;;B;5;C;A;17;5;4;0;2;5;
PORTO VELHO;RO;;;54;4;;B;7;E;E;13;5;5;5;5;5;
THEOBROMA;RO;THEOBROMA;RO;18;2;1;G;5;A;A;16;1;1;4;4;1;
GUAJARA-MIRIM;RO;;;31;1;;I;4;C;C;14;2;5;5;5;5;
JI-PARANA;RO;;;34;1;;C;1;A;A;16;3;0;5;5;5;
JI-PARANA;RO;;;52;1;;E;2;B;E;15;1;4;0;5;4;
ARIQUEMES;RO;ARIQUEMES;RO;17;2;1;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;18;3;;C;5;A;A;;;;;;;
OURO PRETO DO OESTE;RO;;;19;3;;C;3;A;A;;;;;;;
ARIQUEMES;RO;;;20;1;;E;4;A;A;;;;;;;
CACOAL;RO;CACOAL;RO;36;2;1;F;3;E;D;13;4;5;5;5;5;
CANDEIAS DO JAMARI;RO;;;31;1;;C;4;A;A;20;0;5;2;5;5;
PORTO VELHO;RO;;;18;3;;B;3;C;A;;;;;;;
JI-PARANA;RO;;;19;1;;J;3;A;A;18;0;0;5;5;3;
CACAULANDIA;RO;;;31;1;;D;4;A;B;13;2;5;5;5;5;
CACOAL;RO;CACOAL;RO;17;2;1;B;4;A;A;;;;;;;
CACOAL;RO;;;27;1;;G;4;A;A;17;3;0;3;3;5;
PIMENTA BUENO;RO;;;19;1;;B;4;A;A;15;5;0;4;4;4;
ARIQUEMES;RO;;;16;3;;J;4;A;A;;;;;;;
CHUPINGUAIA;RO;CHUPINGUAIA;RO;18;2;1;F;5;A;A;16;4;0;5;4;5;
ESPIGAO D OESTE;RO;ESPIGAO D OESTE;RO;17;2;1;B;4;A;A;16;5;0;0;5;3;
PORTO VELHO;RO;;;26;1;;D;5;A;A;18;5;5;5;5;5;
COLORADO DO OESTE;RO;;;25;1;;B;2;B;A;14;5;5;5;5;5;
THEOBROMA;RO;THEOBROMA;RO;18;2;1;B;3;A;B;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;F;9;A;A;;;;;;;
COLORADO DO OESTE;RO;COLORADO DO OESTE;RO;17;2;1;B;3;A;A;;;;;;;
NOVO HORIZONTE DO OESTE;RO;NOVO HORIZONTE DO OESTE;RO;17;2;1;A;4;A;A;;;;;;;
CORUMBIARA;RO;CORUMBIARA;RO;17;2;1;G;5;A;A;;;;;;;
CACOAL;RO;;;56;4;;B;8;E;A;14;5;5;5;5;3;
CACOAL;RO;CACOAL;RO;21;2;1;B;2;B;B;;;;;;;
JARU;RO;;;25;1;;B;7;C;B;13;5;5;5;5;5;
OURO PRETO DO OESTE;RO;;;30;4;;H;4;C;A;25;4;2;5;5;5;
TEIXEIROPOLIS;RO;;;18;1;;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;20;4;;C;4;D;E;18;5;5;5;5;5;
SAO FRANCISCO DO GUAPORE;RO;;;40;4;;C;3;E;E;17;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;20;2;1;D;4;A;A;;;;;;;
PRESIDENTE MEDICI;RO;;;31;1;;B;3;A;A;20;2;5;5;3;5;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;G;4;A;A;16;5;0;5;5;5;
NOVA MAMORE;RO;;;30;1;;D;4;A;A;17;5;5;5;5;5;
CACOAL;RO;;;31;1;;C;3;A;A;13;5;5;5;5;5;
PORTO VELHO;RO;;;27;1;;F;4;A;B;20;4;4;4;4;5;
PORTO VELHO;RO;;;37;1;;B;2;A;E;17;5;5;5;4;0;
CACOAL;RO;;;34;4;;B;5;A;E;;;;;;;
PORTO VELHO;RO;;;36;4;;C;2;E;D;22;1;5;5;5;3;
PORTO VELHO;RO;;;52;1;;C;4;E;A;18;0;5;5;5;5;
ROLIM DE MOURA;RO;;;22;1;;F;6;A;A;19;2;0;2;5;3;
PORTO VELHO;RO;;;27;1;;D;3;A;A;18;5;4;5;5;5;
ARIQUEMES;RO;;;18;1;;M;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;26;1;;I;4;A;B;17;5;2;5;5;5;
BURITIS;RO;BURITIS;RO;18;2;1;D;4;A;A;17;0;0;0;5;0;
JI-PARANA;RO;;;17;3;;I;4;A;A;;;;;;;
ALTA FLORESTA D OESTE;RO;;;20;1;;D;3;A;A;;;;;;;
PORTO VELHO;RO;;;25;1;;B;5;A;A;17;5;5;5;5;3;
PORTO VELHO;RO;;;28;4;;A;5;E;E;22;0;5;5;5;5;
CACOAL;RO;;;24;1;;B;3;B;A;15;5;2;5;4;4;
GUAJARA-MIRIM;RO;;;35;1;;H;4;A;A;20;0;5;5;5;5;
OURO PRETO DO OESTE;RO;;;38;1;;C;5;A;A;25;3;5;5;5;5;
CACOAL;RO;;;17;3;;L;4;A;A;;;;;;;
JI-PARANA;RO;;;18;1;;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;G;4;A;A;18;5;4;4;5;3;
PRESIDENTE MEDICI;RO;;;26;1;;D;2;A;A;21;5;5;5;5;5;
MONTE NEGRO;RO;;;17;3;;C;3;A;A;;;;;;;
JI-PARANA;RO;;;30;1;;F;2;A;A;17;1;4;5;4;5;
JI-PARANA;RO;;;18;1;;C;3;A;A;13;0;0;5;5;5;
PORTO VELHO;RO;;;17;3;;B;6;A;A;;;;;;;
CACOAL;RO;;;29;1;;D;4;C;A;21;5;0;5;5;5;
ARIQUEMES;RO;;;24;1;;D;6;A;A;17;5;0;5;5;5;
GUAJARA-MIRIM;RO;;;28;1;;H;3;A;A;18;5;5;4;3;3;
MACHADINHO D OESTE;RO;;;20;1;;B;3;A;A;;;;;;;
JI-PARANA;RO;;;23;1;;D;3;B;B;15;0;4;5;5;5;
VALE DO PARAISO;RO;;;25;1;;B;5;A;A;;;;;;;
CANDEIAS DO JAMARI;RO;;;23;1;;E;2;A;A;17;5;5;5;5;5;
JI-PARANA;RO;;;61;3;;G;1;E;E;15;5;5;5;5;5;
PORTO VELHO;RO;;;28;1;;F;10;A;C;18;5;5;5;5;5;
VALE DO PARAISO;RO;VALE DO PARAISO;RO;18;2;1;C;6;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;B;6;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;C;4;A;A;16;5;4;5;5;5;
PORTO VELHO;RO;;;31;1;;K;2;A;A;17;0;0;4;4;0;
ARIQUEMES;RO;ARIQUEMES;RO;18;2;1;B;1;A;A;16;3;0;5;5;2;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;38;2;1;B;4;E;A;13;5;5;5;5;5;
PRESIDENTE MEDICI;RO;;;26;1;;D;2;A;A;19;4;4;5;5;5;
PORTO VELHO;RO;;;31;1;;G;4;B;C;16;0;5;5;5;4;
BURITIS;RO;;;30;1;;D;4;A;A;19;1;5;5;2;4;
PORTO VELHO;RO;SAO JOSE DOS CAMPOS;SP;16;2;2;K;3;A;A;;;;;;;
GOVERNADOR JORGE TEIXEIRA;RO;ARIQUEMES;RO;16;2;2;H;4;A;A;;;;;;;
ESPIGAO D OESTE;RO;ESPIGAO D OESTE;RO;17;2;1;C;3;A;A;;;;;;;
ARIQUEMES;RO;ARIQUEMES;RO;21;2;1;D;4;A;A;14;4;0;2;5;5;
MINISTRO ANDREAZZA;RO;;;23;1;;B;3;A;A;;;;;;;
CACOAL;RO;;;34;1;;E;3;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;;;21;1;;B;3;A;A;19;5;0;4;5;5;
PORTO VELHO;RO;;;24;1;;G;3;B;A;14;5;0;5;5;5;
PORTO VELHO;RO;;;18;3;;G;7;A;A;18;3;5;3;5;5;
MACHADINHO D OESTE;RO;ARIQUEMES;RO;17;2;1;B;3;A;A;;;;;;;
MONTE NEGRO;RO;;;18;1;;F;3;A;A;17;5;5;5;5;2;
CACOAL;RO;;;21;1;;C;3;A;A;18;5;0;3;3;3;
PORTO VELHO;RO;;;21;1;;F;3;A;A;18;0;5;5;5;5;
PORTO VELHO;RO;;;18;3;;D;3;A;A;16;5;0;5;5;0;
PORTO VELHO;RO;;;31;1;;F;4;A;A;15;0;5;3;4;2;
GUAJARA-MIRIM;RO;;;31;1;;B;5;A;B;18;3;5;5;4;5;
PORTO VELHO;RO;;;33;4;;B;8;B;D;13;1;1;1;1;1;
ESPIGAO D OESTE;RO;ESPIGAO D OESTE;RO;21;2;1;C;5;C;C;18;4;0;5;4;5;
CACOAL;RO;;;24;1;;I;2;A;A;18;1;5;5;5;5;
PORTO VELHO;RO;;;29;1;;D;2;C;A;18;0;5;5;5;5;
MACHADINHO D OESTE;RO;;;27;1;;C;3;A;A;15;0;5;5;5;5;
ROLIM DE MOURA;RO;;;20;1;;C;2;A;A;18;3;0;5;5;5;
CANDEIAS DO JAMARI;RO;;;17;1;;C;8;A;A;;;;;;;
JARU;RO;;;21;1;;H;5;A;A;18;2;0;5;4;3;
JARU;RO;;;19;1;;E;3;A;A;18;4;0;4;4;1;
CACOAL;RO;;;14;3;;D;4;A;A;;;;;;;
JI-PARANA;RO;;;17;3;;H;3;A;A;;;;;;;
MACHADINHO D OESTE;RO;MACHADINHO D OESTE;RO;19;2;1;C;5;A;C;;;;;;;
PRIMAVERA DE RONDONIA;RO;;;21;1;;F;4;A;A;18;5;0;2;2;5;
PORTO VELHO;RO;;;18;3;;C;6;A;A;13;5;0;5;5;0;
ARIQUEMES;RO;;;20;1;;D;5;A;A;;;;;;;
PORTO VELHO;RO;;;17;3;;E;4;A;A;17;5;0;5;5;5;
BURITIS;RO;;;21;1;;C;2;A;A;19;0;2;3;4;5;
JI-PARANA;RO;;;22;1;;I;7;A;A;18;0;0;5;5;0;
NOVO HORIZONTE DO OESTE;RO;;;15;3;;H;4;A;A;;;;;;;
PIMENTA BUENO;RO;PIMENTA BUENO;RO;17;2;1;C;4;A;A;;;;;;;
JI-PARANA;RO;;;16;3;;C;6;A;A;;;;;;;
COSTA MARQUES;RO;;;18;1;;C;5;A;A;14;4;0;5;4;0;
CACOAL;RO;;;23;1;;E;3;A;A;13;5;5;5;5;4;
PORTO VELHO;RO;;;42;1;;G;5;A;A;17;5;5;5;5;5;
CACOAL;RO;;;20;1;;D;4;A;A;17;5;0;5;5;3;
ARIQUEMES;RO;;;41;1;;C;3;E;A;14;5;0;5;5;0;
PIMENTA BUENO;RO;;;25;1;;D;3;C;D;15;5;0;5;5;5;
VALE DO ANARI;RO;;;22;3;;E;3;D;A;;;;;;;
CACOAL;RO;;;20;1;;D;3;A;A;18;5;0;5;5;3;
PORTO VELHO;RO;;;18;3;;A;6;A;A;;;;;;;
PORTO VELHO;RO;;;31;1;;H;6;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;;;16;3;;C;6;A;A;;;;;;;
ALVORADA D OESTE;RO;;;28;1;;G;3;A;A;19;3;5;5;5;5;
CACOAL;RO;;;19;4;;B;3;A;C;18;5;5;5;5;5;
PORTO VELHO;RO;;;34;4;;D;5;E;E;20;5;5;5;4;5;
PORTO VELHO;RO;;;19;3;;D;4;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;15;3;;D;3;A;A;;;;;;;
JARU;RO;;;19;3;;B;4;A;A;;;;;;;
PIMENTA BUENO;RO;;;28;1;;B;5;C;B;14;2;5;5;5;5;
