NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
ARAGOMINAS;TO;;;20;1;;C;3;A;A;18;1;0;5;2;5;
ARAGUATINS;TO;;;16;3;;C;2;A;A;13;5;5;5;5;5;
ARAGUAINA;TO;;;17;1;;C;5;A;A;17;5;0;1;5;3;
COLINAS DO TOCANTINS;TO;;;16;3;;G;4;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;;;37;1;;B;5;A;A;16;5;3;1;5;5;
CRISTALANDIA;TO;;;23;1;;B;5;A;A;;;;;;;
PORTO NACIONAL;TO;;;20;1;;H;3;A;A;19;0;0;5;5;5;
PALMAS;TO;;;16;3;;F;4;A;A;;;;;;;
AXIXA DO TOCANTINS;TO;AXIXA DO TOCANTINS;TO;24;2;1;B;5;B;B;18;5;5;5;5;4;
ARAGUAINA;TO;;;26;1;;B;3;A;A;18;5;5;5;5;3;
PALMAS;TO;;;20;1;;D;5;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;20;3;;C;6;A;A;16;5;4;4;5;5;
PALMAS;TO;PALMAS;TO;28;2;1;B;3;A;B;14;2;5;5;5;5;
PALMAS;TO;;;18;1;;C;4;A;A;;;;;;;
CRISTALANDIA;TO;;;18;1;;I;5;A;A;16;5;5;5;5;5;
APARECIDA DO RIO NEGRO;TO;;;22;1;;C;3;A;A;18;0;0;2;5;5;
PALMAS;TO;;;29;4;;B;2;A;D;18;5;5;5;5;5;
PALMAS;TO;;;46;4;;H;4;A;E;13;0;5;4;3;3;
PEIXE;TO;;;24;1;;C;4;A;A;16;5;0;5;5;1;
ITAGUATINS;TO;;;43;1;;O;5;A;B;21;5;5;5;5;0;
TOCANTINOPOLIS;TO;;;20;1;;C;7;A;A;15;5;0;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;D;4;A;A;;;;;;;
PEQUIZEIRO;TO;PEQUIZEIRO;TO;17;2;1;E;3;A;A;;;;;;;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;18;2;1;B;5;A;A;;;;;;;
ALMAS;TO;ALMAS;TO;18;2;1;C;4;A;A;;;;;;;
PEQUIZEIRO;TO;;;33;1;;B;5;A;E;13;5;5;5;5;0;
GURUPI;TO;;;15;3;;H;4;A;A;;;;;;;
PALMAS;TO;;;24;1;;C;3;A;B;18;5;5;5;5;5;
ARAGUAINA;TO;;;16;3;;E;4;A;A;;;;;;;
ARRAIAS;TO;ARRAIAS;TO;18;2;1;B;10;A;A;;;;;;;
ARAGUAINA;TO;;;34;1;;B;4;A;A;17;0;5;4;5;1;
PALMAS;TO;PALMAS;TO;17;2;1;G;4;A;A;;;;;;;
SANTA FE DO ARAGUAIA;TO;;;24;1;;C;3;A;A;15;4;4;5;5;5;
PALMAS;TO;PALMAS;TO;17;2;1;B;2;A;A;;;;;;;
FORTALEZA DO TABOCAO;TO;;;16;3;;C;3;A;A;;;;;;;
PALMAS;TO;;;26;1;;C;4;A;A;15;5;1;1;5;0;
ARAGUAINA;TO;;;29;3;;B;5;C;B;;;;;;;
PALMAS;TO;;;23;1;;D;4;A;B;15;5;4;5;5;5;
WANDERLANDIA;TO;WANDERLANDIA;TO;17;2;1;B;4;A;A;;;;;;;
ARAGUAINA;TO;;;21;1;;D;3;A;A;;;;;;;
BARROLANDIA;TO;BARROLANDIA;TO;18;2;1;G;4;A;A;;;;;;;
BABACULANDIA;TO;;;18;1;;F;6;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;B;3;A;A;;;;;;;
GUARAI;TO;;;27;1;;C;4;A;A;20;5;5;5;5;0;
DIANOPOLIS;TO;DIANOPOLIS;TO;18;2;1;B;4;A;A;14;4;2;5;3;5;
PALMAS;TO;PALMAS;TO;18;2;1;A;5;A;A;;;;;;;
PALMAS;TO;;;21;1;;D;5;A;A;16;5;5;5;5;5;
PALMAS;TO;;;18;1;;N;4;A;A;;;;;;;
PALMAS;TO;;;17;3;;O;4;A;A;;;;;;;
COUTO MAGALHAES;TO;COUTO MAGALHAES;TO;18;2;1;B;3;A;A;;;;;;;
PALMAS;TO;;;22;1;;H;4;A;A;18;3;0;5;5;5;
PEDRO AFONSO;TO;PEDRO AFONSO;TO;18;2;1;H;4;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;24;2;2;E;5;A;A;16;5;4;4;4;5;
PALMAS;TO;;;23;1;;D;2;A;A;18;3;2;5;5;5;
PALMAS;TO;;;24;1;;Q;3;A;A;19;0;0;5;5;1;
ARAGUAINA;TO;;;18;1;;C;4;A;A;;;;;;;
ITAGUATINS;TO;;;19;1;;C;5;A;A;;;;;;;
GUARAI;TO;;;20;1;;B;8;A;A;13;5;5;5;5;5;
LUZINOPOLIS;TO;;;22;1;;B;3;A;A;14;5;0;5;5;5;
PALMAS;TO;;;20;1;;B;4;A;A;15;5;5;5;5;5;
ALMAS;TO;ALMAS;TO;17;2;1;C;6;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;33;1;;C;4;A;A;14;1;1;0;1;1;
ARAGUAINA;TO;ARAGUAINA;TO;19;2;1;D;2;A;A;;;;;;;
TALISMA;TO;;;21;1;;B;5;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;B;2;A;A;14;2;0;3;3;4;
ARAGUAINA;TO;;;24;1;;A;8;A;A;;;;;;;
PALMAS;TO;;;21;1;;C;4;A;A;13;4;0;5;5;1;
ARAGUAINA;TO;;;26;1;;B;4;B;A;;;;;;;
PALMAS;TO;;;23;1;;C;1;A;A;19;3;5;5;5;5;
ARAGUAINA;TO;;;17;3;;B;3;A;A;16;5;0;5;3;3;
GURUPI;TO;GURUPI;TO;17;2;2;H;5;A;A;;;;;;;
AXIXA DO TOCANTINS;TO;;;16;3;;B;4;A;A;;;;;;;
ARAGUAINA;TO;;;18;1;;F;5;A;A;18;5;0;5;5;5;
PORTO NACIONAL;TO;;;19;1;;B;1;A;A;18;4;0;1;4;5;
PALMAS;TO;;;28;1;;B;1;A;A;18;3;1;5;5;5;
PALMAS;TO;;;17;3;;C;6;A;A;16;5;0;5;5;0;
COLINAS DO TOCANTINS;TO;;;35;4;;B;5;A;E;20;5;5;5;5;5;
GURUPI;TO;;;38;1;;B;3;A;A;17;2;4;4;4;4;
XAMBIOA;TO;;;19;1;;H;4;A;A;;;;;;;
ARAGUAINA;TO;;;24;1;;B;3;A;C;22;5;5;5;5;5;
PALMAS;TO;PALMAS;TO;17;2;1;C;4;A;A;;;;;;;
PALMAS;TO;;;28;1;;C;9;B;A;20;5;5;5;5;5;
NAZARE;TO;;;22;3;;B;5;A;A;;;;;;;
PALMAS;TO;;;18;1;;B;6;A;A;;;;;;;
SANTA FE DO ARAGUAIA;TO;;;15;3;;E;5;A;A;;;;;;;
PALMAS;TO;;;20;1;;B;3;A;A;18;5;0;5;5;5;
TAGUATINGA;TO;;;18;3;;B;4;A;A;;;;;;;
PIRAQUE;TO;;;17;3;;C;5;A;A;;;;;;;
PORTO NACIONAL;TO;;;16;3;;D;7;A;A;14;5;4;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;2;Q;4;A;A;;;;;;;
AUGUSTINOPOLIS;TO;AUGUSTINOPOLIS;TO;16;2;1;H;2;A;A;;;;;;;
PALMAS;TO;;;22;1;;G;3;A;B;14;2;2;5;5;5;
PARAISO DO TOCANTINS;TO;;;22;1;;G;3;A;A;18;5;0;5;5;3;
GURUPI;TO;;;17;3;;D;3;A;A;16;5;5;5;5;4;
PALMAS;TO;;;27;1;;F;7;A;A;18;3;5;4;5;5;
AUGUSTINOPOLIS;TO;;;31;1;;C;3;B;A;20;3;5;5;5;5;
DIANOPOLIS;TO;;;25;1;;H;5;A;A;18;3;0;5;5;5;
ANGICO;TO;;;18;1;;B;4;A;A;;;;;;;
PINDORAMA DO TOCANTINS;TO;;;16;3;;B;5;A;A;;;;;;;
ARAGUATINS;TO;ARAGUATINS;TO;18;2;1;B;6;A;A;;;;;;;
PALMAS;TO;;;28;1;;C;5;A;C;22;5;5;5;5;5;
PALMAS;TO;;;16;3;;F;6;A;A;;;;;;;
ARAGUATINS;TO;;;15;3;;D;5;A;A;;;;;;;
NAZARE;TO;;;18;1;;B;4;A;A;;;;;;;
PORTO NACIONAL;TO;;;23;1;;B;4;A;A;18;5;0;5;5;5;
MIRANORTE;TO;;;46;1;;C;3;B;A;18;5;5;5;5;5;
ARAGUAINA;TO;;;24;1;;C;1;A;A;20;4;4;4;4;4;
PALMAS;TO;;;32;1;;C;2;A;A;18;5;0;5;5;3;
SILVANOPOLIS;TO;;;24;1;;B;3;A;A;17;5;0;5;5;5;
PALMAS;TO;;;15;3;;K;4;A;A;;;;;;;
ARAGUANA;TO;;;20;1;;B;2;A;A;14;5;0;5;5;5;
PORTO NACIONAL;TO;;;19;1;;B;6;A;A;17;5;5;5;5;5;
PALMAS;TO;PALMAS;TO;20;1;;I;7;A;A;13;5;0;5;5;5;
PALMAS;TO;;;26;1;;B;2;A;A;16;2;5;5;5;3;
PALMAS;TO;;;41;1;;F;5;A;A;14;0;5;5;5;5;
TALISMA;TO;;;19;1;;B;5;A;A;;;;;;;
SILVANOPOLIS;TO;;;18;1;;B;3;A;A;;;;;;;
ARAGUAINA;TO;;;17;3;;C;5;A;A;;;;;;;
PALMAS;TO;;;32;1;;B;3;A;A;17;0;0;0;1;0;
ARAGUATINS;TO;;;19;1;;B;6;A;A;;;;;;;
MARIANOPOLIS DO TOCANTINS;TO;;;24;1;;E;3;A;A;17;0;0;5;5;2;
DIANOPOLIS;TO;;;36;1;;B;3;A;A;22;5;5;5;5;5;
ARAGUAINA;TO;;;20;1;;B;3;A;B;16;5;2;3;5;5;
ARAGUAINA;TO;;;16;3;;B;3;A;A;;;;;;;
ARAGUATINS;TO;;;19;1;;G;5;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;19;2;1;D;1;A;A;16;4;1;5;5;5;
PALMAS;TO;;;20;1;;B;4;A;A;18;5;0;5;5;5;
PALMAS;TO;PALMAS;TO;21;2;1;C;6;C;A;18;2;3;5;5;5;
MIRACEMA DO TOCANTINS;TO;MIRACEMA DO TOCANTINS;TO;18;2;1;D;4;A;A;;;;;;;
PALMAS;TO;;;24;4;;B;2;E;E;18;0;5;5;5;0;
SAO MIGUEL DO TOCANTINS;TO;;;24;1;;B;4;A;A;18;5;5;5;5;5;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;18;2;1;B;6;A;A;17;4;0;5;5;1;
MIRACEMA DO TOCANTINS;TO;;;17;3;;B;2;A;A;;;;;;;
PALMAS;TO;;;21;3;;C;5;A;A;16;4;0;5;5;4;
PALMAS;TO;;;25;1;;D;2;A;C;19;4;4;5;4;5;
ARAGUAINA;TO;;;15;3;;D;3;A;A;;;;;;;
PORTO NACIONAL;TO;;;30;1;;B;7;B;B;16;1;1;1;1;1;
PALMAS;TO;;;15;3;;D;4;A;A;;;;;;;
ALIANCA DO TOCANTINS;TO;ALIANCA DO TOCANTINS;TO;19;2;1;D;5;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;17;2;1;C;3;A;A;16;5;5;5;5;4;
PARAISO DO TOCANTINS;TO;;;20;1;;B;1;A;A;;;;;;;
CARIRI DO TOCANTINS;TO;;;24;1;;C;2;A;A;16;0;3;3;3;3;
PALMAS;TO;;;16;3;;H;4;A;A;;;;;;;
ARRAIAS;TO;;;17;3;;B;5;A;A;;;;;;;
PALMAS;TO;;;24;1;;C;7;A;A;20;5;0;5;5;5;
CRISTALANDIA;TO;CRISTALANDIA;TO;17;2;1;D;5;A;A;;;;;;;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;17;2;1;C;3;A;A;17;5;0;5;4;0;
SAO MIGUEL DO TOCANTINS;TO;SAO MIGUEL DO TOCANTINS;TO;17;2;1;C;4;A;A;;;;;;;
TAGUATINGA;TO;TAGUATINGA;TO;21;2;1;A;4;A;A;;;;;;;
PALMAS;TO;;;21;1;;C;1;A;A;15;3;2;5;5;5;
ARRAIAS;TO;;;36;1;;C;5;B;C;20;0;0;1;1;1;
PORTO NACIONAL;TO;;;22;1;;D;8;B;A;13;0;0;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;D;6;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;MIRACEMA DO TOCANTINS;TO;17;2;1;F;3;A;A;16;5;5;5;4;5;
PALMAS;TO;;;44;1;;D;5;A;A;18;0;5;5;5;4;
PALMAS;TO;;;26;4;;B;7;B;B;15;4;5;5;5;5;
AUGUSTINOPOLIS;TO;;;15;3;;C;2;A;A;;;;;;;
PALMAS;TO;;;27;1;;C;2;A;A;21;5;3;5;5;5;
PALMAS;TO;;;26;1;;L;2;A;A;18;1;1;5;5;5;
ARAGUAINA;TO;;;17;3;;C;6;A;A;16;5;0;5;5;4;
PALMAS;TO;;;26;1;;D;5;A;A;17;5;5;5;5;5;
PALMAS;TO;;;20;4;;F;5;A;B;14;5;0;5;5;0;
ARAGUAINA;TO;ARAGUAINA;TO;53;2;1;C;1;A;E;13;1;1;5;5;5;
LAGOA DO TOCANTINS;TO;;;18;3;;A;9;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;19;2;1;B;2;A;B;16;5;5;5;5;0;
RIO DA CONCEICAO;TO;;;22;1;;B;3;B;C;;;;;;;
AXIXA DO TOCANTINS;TO;AXIXA DO TOCANTINS;TO;25;2;1;B;6;A;A;;;;;;;
ARAGUAINA;TO;;;23;4;;B;2;A;D;17;2;5;3;3;5;
PALMAS;TO;;;32;1;;Q;4;A;A;13;3;5;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;B;3;A;A;15;5;0;5;5;1;
ARAGUANA;TO;;;22;1;;B;5;A;A;18;5;0;5;5;5;
ARAGUAINA;TO;;;20;1;;E;6;A;A;17;2;0;4;5;5;
PALMAS;TO;;;34;1;;C;2;C;D;13;5;0;5;5;5;
CARRASCO BONITO;TO;;;15;3;;B;6;A;A;;;;;;;
PALMAS;TO;;;32;4;;C;3;A;B;18;0;5;5;5;2;
PALMAS;TO;;;32;1;;C;4;A;C;13;5;5;5;5;5;
PALMAS;TO;;;24;1;;D;11;A;A;21;5;2;5;5;1;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;L;4;A;A;15;2;0;5;5;3;
PALMAS;TO;;;19;1;;C;3;A;A;18;5;0;5;5;5;
COMBINADO;TO;;;16;3;;C;5;A;A;;;;;;;
ARAGUACEMA;TO;;;21;1;;B;6;A;A;16;4;0;5;5;4;
DIANOPOLIS;TO;;;29;1;;D;5;A;A;25;5;5;5;5;5;
ARAGUAINA;TO;;;28;1;;B;7;A;A;;;;;;;
PALMAS;TO;;;53;1;;B;1;E;A;22;0;3;5;5;5;
PALMAS;TO;;;31;1;;C;3;B;A;20;0;5;5;5;5;
ARAGUAINA;TO;;;20;1;;B;7;A;A;16;5;5;5;5;5;
TOCANTINOPOLIS;TO;;;19;1;;B;5;A;A;18;5;5;2;5;5;
ARAGUAINA;TO;;;24;1;;C;1;B;A;18;3;0;5;4;5;
PALMAS;TO;;;30;1;;B;4;A;C;13;0;2;5;5;5;
DIANOPOLIS;TO;PALMAS;TO;17;2;1;B;6;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;36;1;;C;3;E;A;14;0;5;5;2;5;
PALMAS;TO;;;20;1;;B;4;A;A;19;5;2;5;5;1;
PALMAS;TO;;;21;1;;D;3;A;A;18;5;2;5;5;2;
PONTE ALTA DO BOM JESUS;TO;;;16;3;;E;6;A;A;14;5;5;5;5;5;
ARRAIAS;TO;ARRAIAS;TO;18;2;1;B;5;A;A;;;;;;;
PALMAS;TO;;;16;3;;C;6;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;43;3;;C;4;A;E;16;1;1;5;5;5;
WANDERLANDIA;TO;;;22;1;;B;2;A;A;14;5;0;5;5;3;
ARAGUAINA;TO;;;22;1;;C;5;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;16;2;2;Q;3;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;19;1;;D;3;A;A;;;;;;;
BRASILANDIA DO TOCANTINS;TO;BRASILANDIA DO TOCANTINS;TO;23;2;1;A;1;C;B;15;3;0;5;5;5;
PALMAS;TO;;;30;1;;C;4;A;E;13;5;5;5;5;5;
PALMAS;TO;;;22;1;;B;1;A;A;19;4;2;5;5;5;
PALMAS;TO;PALMAS;TO;19;2;1;G;5;A;A;17;3;0;3;5;5;
PALMAS;TO;;;20;4;;B;6;A;C;17;0;0;5;5;0;
ARAGUATINS;TO;;;16;3;;B;6;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;;;22;1;;D;2;A;A;17;5;4;2;3;5;
ARRAIAS;TO;;;16;3;;F;5;A;A;14;1;0;5;5;1;
GOIATINS;TO;;;20;1;;A;4;A;A;13;5;0;5;5;0;
PALMAS;TO;;;24;1;;B;6;A;A;16;5;2;5;5;5;
NOVO ALEGRE;TO;;;18;1;;F;4;A;A;18;5;0;5;5;5;
GURUPI;TO;;;18;1;;Q;3;A;A;;;;;;;
PALMAS;TO;;;44;1;;B;2;A;A;16;2;5;5;5;5;
ARAGUAINA;TO;;;18;4;;B;4;A;D;;;;;;;
ARAGUAINA;TO;;;16;3;;I;6;A;A;;;;;;;
XAMBIOA;TO;;;15;3;;C;3;A;A;;;;;;;
BARROLANDIA;TO;;;19;1;;C;5;A;A;;;;;;;
PALMAS;TO;;;20;1;;J;4;A;A;;;;;;;
PEIXE;TO;;;16;3;;F;6;A;A;;;;;;;
PIRAQUE;TO;;;20;1;;D;3;A;A;;;;;;;
ARAGUAINA;TO;;;18;1;;C;3;A;A;16;2;0;5;5;5;
PALMAS;TO;;;28;1;;C;2;A;A;20;2;5;5;4;5;
MIRANORTE;TO;MIRANORTE;TO;23;2;1;B;6;B;A;18;5;5;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;H;4;A;A;;;;;;;
PALMAS;TO;;;18;1;;B;4;A;A;15;5;0;5;5;4;
PALMAS;TO;;;25;1;;C;6;A;A;13;5;5;5;5;5;
PORTO NACIONAL;TO;;;29;4;;B;3;A;E;20;5;5;5;5;5;
PAU D ARCO;TO;PAU D ARCO;TO;20;2;1;B;6;A;A;;;;;;;
PALMAS;TO;;;22;1;;C;2;A;A;16;0;5;5;5;5;
PALMAS;TO;;;24;1;;C;3;A;A;18;3;5;5;5;5;
ARAGUAINA;TO;;;21;1;;B;6;A;A;;;;;;;
GURUPI;TO;;;23;1;;D;7;A;A;15;5;0;2;3;4;
PORTO NACIONAL;TO;;;16;3;;C;7;A;A;;;;;;;
SANDOLANDIA;TO;;;18;1;;D;4;A;A;;;;;;;
GURUPI;TO;;;17;1;;G;6;A;A;;;;;;;
PALMAS;TO;;;22;1;;D;2;A;A;18;5;2;4;5;5;
ARAGUAINA;TO;;;22;1;;G;5;A;A;16;3;0;5;5;3;
ARAGUATINS;TO;;;20;1;;E;5;A;A;18;5;5;5;5;5;
PORTO NACIONAL;TO;;;17;3;;E;3;A;A;15;5;0;5;5;0;
PAU D ARCO;TO;;;23;1;;A;2;A;A;;;;;;;
BANDEIRANTES DO TOCANTINS;TO;;;18;1;;C;3;A;A;;;;;;;
ARAGUAINA;TO;;;19;4;;B;5;A;C;14;4;0;4;4;4;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;23;2;1;B;3;A;C;20;0;0;5;5;0;
PORTO NACIONAL;TO;;;18;1;;B;5;A;A;;;;;;;
AUGUSTINOPOLIS;TO;;;52;4;;B;4;B;A;25;0;5;5;5;0;
ARAGUAINA;TO;;;51;4;;C;3;A;A;15;0;5;5;5;5;
ARAGUATINS;TO;;;18;1;;B;5;A;A;;;;;;;
PALMAS;TO;;;15;3;;C;3;A;A;;;;;;;
ALIANCA DO TOCANTINS;TO;;;21;1;;B;4;A;A;18;5;2;5;5;5;
PALMAS;TO;PALMAS;TO;35;2;2;C;4;E;A;25;5;5;5;5;5;
ALMAS;TO;;;21;1;;A;6;A;A;13;5;5;5;2;5;
DUERE;TO;;;18;3;;A;2;A;A;13;5;0;5;5;0;
PALMEIROPOLIS;TO;;;16;3;;F;4;A;A;;;;;;;
DIANOPOLIS;TO;DIANOPOLIS;TO;18;2;1;G;7;A;A;;;;;;;
MIRANORTE;TO;MIRANORTE;TO;32;2;1;B;5;D;B;14;4;5;5;3;5;
PALMAS;TO;;;28;3;;B;1;C;A;15;2;2;4;4;3;
PEDRO AFONSO;TO;;;18;1;;E;5;A;A;15;5;0;5;5;1;
PORTO NACIONAL;TO;;;20;1;;D;5;A;A;19;5;0;5;5;5;
PALMEIROPOLIS;TO;;;22;1;;E;5;A;A;15;5;5;5;5;3;
ARAGUACEMA;TO;ARAGUACEMA;TO;17;2;1;A;3;A;A;15;5;0;5;5;2;
PALMAS;TO;;;19;1;;B;5;A;A;17;3;0;5;5;5;
PALMAS;TO;;;20;1;;D;4;A;B;14;3;0;5;5;5;
ARAGUATINS;TO;;;19;1;;C;3;A;A;18;4;0;5;4;5;
APARECIDA DO RIO NEGRO;TO;APARECIDA DO RIO NEGRO;TO;31;2;1;B;7;E;C;16;1;0;0;0;0;
GURUPI;TO;;;37;1;;C;3;A;A;18;1;5;5;3;1;
ARAGUAINA;TO;;;24;1;;B;5;A;A;16;5;0;5;5;5;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;19;2;1;G;6;A;C;17;0;0;5;5;4;
MATEIROS;TO;;;16;3;;B;8;A;A;;;;;;;
AUGUSTINOPOLIS;TO;;;18;3;;B;6;A;A;;;;;;;
ARAGUATINS;TO;;;15;3;;F;5;A;A;;;;;;;
GURUPI;TO;;;18;3;;J;2;A;A;;;;;;;
SANTA MARIA DO TOCANTINS;TO;;;19;1;;B;5;A;A;;;;;;;
RECURSOLANDIA;TO;RECURSOLANDIA;TO;18;2;1;B;4;A;A;15;5;0;5;5;5;
SAO VALERIO;TO;;;19;1;;F;4;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;19;2;1;B;5;A;A;15;3;0;5;5;0;
ARAGUAINA;TO;;;17;3;;C;4;A;A;18;5;1;5;5;5;
SANTA FE DO ARAGUAIA;TO;SANTA FE DO ARAGUAIA;TO;17;2;1;B;4;A;A;;;;;;;
ARAGUATINS;TO;;;25;1;;A;6;A;A;21;5;0;5;5;5;
PALMAS;TO;;;31;1;;E;4;A;C;16;5;5;5;5;5;
ARRAIAS;TO;;;18;1;;B;4;A;A;16;5;3;4;5;5;
ARAGUAINA;TO;;;13;3;;C;4;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;16;3;;G;5;A;A;;;;;;;
AXIXA DO TOCANTINS;TO;;;22;1;;C;2;A;A;21;4;0;4;4;5;
PALMAS;TO;;;20;1;;L;2;A;A;15;0;0;5;5;0;
GURUPI;TO;GURUPI;TO;18;2;1;C;3;A;A;18;5;0;4;5;5;
PARAISO DO TOCANTINS;TO;;;23;1;;B;5;A;A;17;5;0;5;5;5;
APARECIDA DO RIO NEGRO;TO;;;33;3;;B;6;A;A;;;;;;;
AUGUSTINOPOLIS;TO;;;16;3;;B;2;A;A;;;;;;;
ARAGUAINA;TO;;;23;1;;B;6;A;A;;;;;;;
PALMAS;TO;;;38;1;;G;5;B;E;14;5;5;3;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;B;6;A;A;16;5;1;5;5;5;
CAMPOS LINDOS;TO;CAMPOS LINDOS;TO;18;2;1;B;6;A;A;19;5;5;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;P;6;A;A;;;;;;;
WANDERLANDIA;TO;;;16;3;;B;4;A;A;;;;;;;
ARAGUAINA;TO;;;17;3;;B;6;A;B;;;;;;;
ARAGUAINA;TO;;;19;1;;O;6;A;A;;;;;;;
ANANAS;TO;;;25;1;;I;4;A;A;;;;;;;
PORTO NACIONAL;TO;;;23;1;;C;1;A;A;13;5;0;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;E;7;A;A;16;4;0;5;3;2;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;17;2;1;K;4;A;A;16;1;0;5;4;0;
XAMBIOA;TO;;;50;4;;B;3;E;E;18;5;5;5;5;2;
TAGUATINGA;TO;;;22;1;;C;5;B;A;;;;;;;
ANANAS;TO;;;18;1;;D;4;A;A;;;;;;;
XAMBIOA;TO;XAMBIOA;TO;19;2;1;B;5;B;A;17;5;4;4;5;4;
TOCANTINOPOLIS;TO;;;16;3;;C;5;A;A;15;4;0;5;5;0;
PARAISO DO TOCANTINS;TO;;;16;3;;D;6;A;A;15;3;0;5;5;1;
PALMAS;TO;PALMAS;TO;18;2;1;D;4;A;A;16;3;0;5;5;4;
PALMAS;TO;;;23;1;;B;1;B;A;15;5;0;5;5;0;
ARAGUAINA;TO;;;36;1;;D;5;A;A;18;4;4;4;4;4;
PALMAS;TO;;;26;1;;B;4;A;B;14;2;0;0;0;0;
PARANA;TO;;;18;1;;B;3;A;A;14;3;1;5;5;1;
SUCUPIRA;TO;SUCUPIRA;TO;17;2;1;C;4;A;A;;;;;;;
ARAGUAINA;TO;;;18;1;;C;6;A;A;;;;;;;
ARAGUANA;TO;;;20;3;;B;6;B;A;18;5;0;5;5;2;
PALMAS;TO;;;30;1;;D;4;A;A;18;5;5;5;5;5;
ARAGUAINA;TO;;;17;3;;F;5;A;A;;;;;;;
PALMAS;TO;;;34;1;;B;2;D;A;18;5;5;5;5;5;
PARANA;TO;;;16;3;;A;4;A;A;;;;;;;
PALMAS;TO;;;23;1;;D;2;A;A;18;5;5;3;4;5;
DIVINOPOLIS DO TOCANTINS;TO;;;19;1;;B;3;A;A;15;4;4;5;5;5;
PALMAS;TO;;;21;1;;I;4;A;A;18;5;5;5;5;4;
CONCEICAO DO TOCANTINS;TO;;;16;3;;C;6;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;2;K;4;A;A;;;;;;;
PINDORAMA DO TOCANTINS;TO;PINDORAMA DO TOCANTINS;TO;17;2;1;B;2;A;A;14;5;0;5;5;5;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;17;2;1;H;3;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;C;4;A;A;;;;;;;
CARIRI DO TOCANTINS;TO;;;19;1;;C;3;A;A;13;5;5;5;5;0;
PALMAS;TO;PALMAS;TO;16;2;1;M;4;A;A;;;;;;;
TAGUATINGA;TO;;;21;1;;B;2;A;A;16;4;2;5;5;2;
LUZINOPOLIS;TO;;;23;1;;B;4;A;A;14;4;1;4;4;4;
ARAGUAINA;TO;;;23;1;;B;2;A;A;20;2;4;5;5;5;
NATIVIDADE;TO;;;17;3;;B;4;A;A;;;;;;;
ANANAS;TO;;;18;1;;C;3;A;A;;;;;;;
PALMAS;TO;;;18;3;;B;4;A;A;14;2;1;3;5;5;
PALMAS;TO;;;18;1;;C;3;A;A;17;5;1;5;5;4;
PALMAS;TO;PALMAS;TO;20;2;1;B;5;D;A;14;3;5;5;5;5;
PALMAS;TO;;;24;4;;B;1;A;E;14;4;4;4;3;4;
PORTO NACIONAL;TO;;;27;1;;B;6;A;A;24;1;0;5;5;0;
ARAGUAINA;TO;;;22;1;;C;5;A;A;18;5;2;5;5;5;
PALMAS;TO;;;32;4;;B;5;E;C;13;5;5;5;5;5;
BARROLANDIA;TO;;;16;3;;B;4;A;A;14;4;1;5;5;1;
PALMAS;TO;;;25;1;;C;2;A;A;18;0;5;3;3;0;
